eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
70:6e:6d:1d:bb:02,01:00:0c:cc:cc:cc,0,-1,4,4,0,1828,1828,0,0.4,182.8,457.0,0,1
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,17,-1,12,6,6,1256,438,818,1.2,125.6,104.666666667,1.86757990868,3
70:6e:6d:1d:bb:06,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,-1,4,2,2,480,172,308,0.4,48.0,120.0,1.79069767442,1
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,1
18:66:da:9b:e3:7d,b8:ac:6f:36:0b:a8,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,-1,378,194,184,43956,15746,28210,37.8,4395.6,116.285714286,1.79156611203,88
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,2768,1474,1294,1348417,165602,1182815,276.8,134841.7,487.144869942,7.14251639473,91
18:66:da:9b:e3:7d,b8:ac:6f:36:04:e3,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,62,38,24,4075,2509,1566,6.2,407.5,65.7258064516,0.624153049024,17
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,159,78,81,9876,4720,5156,15.9,987.6,62.1132075472,1.09237288136,41
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,2,1,1,185,119,66,0.2,18.5,92.5,0.554621848739,1
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,1
70:6e:6d:1d:bb:04,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,58,31,27,9371,4004,5367,5.8,937.1,161.568965517,1.34040959041,7
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,84,42,42,10955,3942,7013,8.4,1095.5,130.416666667,1.77904616946,42
b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
b8:ac:6f:36:08:f5,ff:ff:ff:ff:ff:ff,2054,-1,28,26,2,1680,1560,120,2.8,168.0,60.0,0.0769230769231,1
