eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,30,16,14,4780,2012,2768,3.0,478.0,159.333333333,1.37574552684,10
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,6,2,4,2,2,240,120,120,0.4,24.0,60.0,1.0,2
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,88,45,43,14789,7410,7379,8.8,1478.9,168.056818182,0.995816464238,10
70:6e:6d:1d:bb:08,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,6,3,3,540,270,270,0.6,54.0,90.0,1.0,3
00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,-1,12,8,4,828,552,276,1.2,82.8,69.0,0.5,4
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,73,41,32,4562,2500,2062,7.3,456.2,62.4931506849,0.8248,25
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,2054,-1,2,1,1,120,60,60,0.2,12.0,60.0,1.0,1
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,48,24,24,3132,1566,1566,4.8,313.2,65.25,1.0,24
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
18:66:da:9b:e3:7d,00:1e:4f:d4:ca:28,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,4,2,2,320,160,160,0.4,32.0,80.0,1.0,2
70:6e:6d:1d:bb:0c,01:00:0c:cc:cc:cc,0,-1,1,1,0,458,458,0,0.1,45.8,458.0,0,1
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,18,8,10,2752,1973,779,1.8,275.2,152.888888889,0.394830207805,1
00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
