SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,55705,192.229.173.173,443,6,5.033952,8,5,3,578,349,229,1.390558,sSEfFR,5.033952
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,55715,192.229.173.173,443,6,5.003360,8,5,3,578,349,229,1.399060,sSEfFR,5.003360
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,55704,192.229.173.173,443,6,4.936449,11,6,5,770,409,361,2.025748,sSEfR,4.936449
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,55703,192.229.173.173,443,6,4.779308,9,5,4,644,349,295,1.673883,sSEfFR,4.779308
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,55690,192.229.173.173,443,6,4.762714,13,7,6,896,469,427,2.519572,sSEfR,4.762714
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,55712,192.229.173.173,443,6,4.622142,8,5,3,578,349,229,1.514449,sSEfFR,4.622142
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,48114,172.217.10.226,443,6,3.023755,21,9,12,2345,1193,1152,6.614292,E,3.023755
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,55721,192.229.173.173,443,6,5.088345,10,6,4,704,409,295,1.768748,sSEfFR,5.088345
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,55719,192.229.173.173,443,6,5.043376,8,5,3,578,349,229,1.387959,sSEfFR,5.043376
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,55720,192.229.173.173,443,6,5.088785,12,7,5,830,469,361,2.161616,sSEfFR,5.088785
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,55723,192.229.173.173,443,6,5.093052,12,7,5,830,469,361,2.159805,sSEfFR,5.093052
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,55722,192.229.173.173,443,6,5.078704,10,6,4,704,409,295,1.772106,sSEfFR,5.078704
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,55709,192.229.173.173,443,6,4.785623,8,5,3,578,349,229,1.462714,sSEfFR,4.785623
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,55696,192.229.173.173,443,6,4.785601,8,5,3,578,349,229,1.462721,sSEfFR,4.785601
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,55708,192.229.173.173,443,6,4.758737,8,5,3,578,349,229,1.470978,sSEfR,4.758737
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,55713,192.229.173.173,443,6,4.806962,12,7,5,830,469,361,2.288348,sSEfFR,4.806962
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,55714,192.229.173.173,443,6,4.658110,9,5,4,644,349,295,1.717435,sSEfFR,4.658110
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,50068,23.194.181.103,443,6,5.072161,11,7,4,1493,1069,424,1.971546,sSEf,5.072161
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50700,23.194.181.103,443,6,0.023444,2,1,1,126,60,66,42.654835,sSE,0.023444
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50780,162.248.16.50,443,6,0.086679,2,1,1,120,60,60,11.536820,sSE,0.086679
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50777,172.217.10.226,443,6,0.122317,4,2,2,320,160,160,24.526436,sSE,0.122317
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,60328,172.217.6.238,80,6,0.037003,2,1,1,132,66,66,27.024836,sSE,0.037003
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,34014,216.200.232.114,443,6,0.035309,2,1,1,132,66,66,28.321390,sSE,0.035309
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,54068,23.36.33.160,443,6,0.028772,2,1,1,132,66,66,34.756012,sSE,0.028772
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,56804,107.178.247.57,443,6,0.156516,7,3,4,1103,726,377,38.334740,E,0.156516
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50783,162.248.16.50,443,6,0.086471,2,1,1,120,60,60,11.564571,sSE,0.086471
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50795,152.163.56.2,443,6,0.028251,2,1,1,120,60,60,35.396976,sSE,0.028251
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50797,152.163.56.2,443,6,0.028486,2,1,1,120,60,60,35.104965,sSE,0.028486
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,34258,207.200.74.133,443,6,0.093205,2,1,1,120,60,60,10.729038,sSE,0.093205
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,60074,172.217.6.238,80,6,0.037127,2,1,1,132,66,66,26.934576,sSE,0.037127
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,123,69.195.159.158,123,17,0.044800,2,1,1,180,90,90,22.321430,CON,0.044800
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,123,69.10.161.7,123,17,0.103851,2,1,1,180,90,90,9.629181,CON,0.103851
