eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,2,1,1,185,119,66,0.2,18.5,92.5,0.554621848739,0.111111111111
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,31007,18546,12461,19902719,1121707,18781012,3100.7,1990271.9,641.878253298,16.7432422192,5
00:23:ae:9b:8a:bf,00:19:b9:0a:69:f1,6,2,72,34,38,9891,6917,2974,7.2,989.1,137.375,0.429955182883,2
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,4,2,2,1529,731,798,0.4,152.9,382.25,1.09165526676,1
00:c1:b1:14:eb:31,18:66:da:9b:e3:7d,6,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,9,4,5,577,240,337,0.9,57.7,64.1111111111,1.40416666667,2
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,74,37,37,9055,3425,5630,7.4,905.5,122.364864865,1.64379562044,37
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,17,-1,3,3,0,276,276,0,0.3,27.6,92.0,0,1
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,17,-1,102,56,46,10986,4668,6318,10.2,1098.6,107.705882353,1.35347043702,24
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,2,1879,967,912,1187804,89031,1098773,187.9,118780.4,632.146886642,12.3414653323,26
00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,1
00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,6,-1,12,8,4,3180,2140,1040,1.2,318.0,265.0,0.485981308411,2
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,1199,591,608,823968,51658,772310,119.9,82396.8,687.212677231,14.9504433002,26
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,17,-1,108,54,54,11794,4212,7582,10.8,1179.4,109.203703704,1.80009496676,27
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,22,11,11,1452,726,726,2.2,145.2,66.0,1.0,11
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,-1,84,41,43,18192,7112,11080,8.4,1819.2,216.571428571,1.55793025872,9.0
