eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,17,-1,4,2,2,452,162,290,0.4,45.2,113.0,1.79012345679,1
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,17,-1,26,14,12,9731,3376,6355,2.6,973.1,374.269230769,1.88240521327,2
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,14315,8739,5576,8931929,527615,8404314,1431.5,893192.9,623.955920363,15.9288761692,1
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,60,30,30,3728,1800,1928,6.0,372.8,62.1333333333,1.07111111111,25
00:25:00:a8:c4:60,18:66:da:9b:e3:7d,6,-1,8,4,4,788,548,240,0.8,78.8,98.5,0.43795620438,2
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,10,5,5,624,312,312,1.0,62.4,62.4,1.0,3
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,2,1,1,185,119,66,0.2,18.5,92.5,0.554621848739,0.25
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,62,31,31,5580,2790,2790,6.2,558.0,90.0,1.0,11
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,2,16,8,8,1015,480,535,1.6,101.5,63.4375,1.11458333333,6
70:6e:6d:1d:bb:04,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,2,1,1,220,96,124,0.2,22.0,110.0,1.29166666667,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,36,21,15,4469,2889,1580,3.6,446.9,124.138888889,0.546902042229,3
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,23,13,10,6469,1731,4738,2.3,646.9,281.260869565,2.73714615829,6
b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,-1,81,36,45,17970,7347,10623,8.1,1797.0,221.851851852,1.4458962842,4.0
