eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,-1,4,2,2,252,120,132,0.4,25.2,63.0,1.1,2
70:6e:6d:1d:bb:09,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,8,4,4,504,240,264,0.8,50.4,63.0,1.1,4
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,30,15,15,1897,900,997,3.0,189.7,63.2333333333,1.10777777778,13
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,-1,31310,18495,12815,20437270,1121352,19315918,3131.0,2043727.0,652.73938039,17.2255616434,4
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,1
00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,6,-1,2,1,1,126,66,60,0.2,12.6,63.0,0.909090909091,0.0588235294118
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,38,21,17,11929,3750,8179,3.8,1192.9,313.921052632,2.18106666667,5
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,-1,30,15,15,1896,948,948,3.0,189.6,63.2,1.0,15
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,-1,26,15,11,1844,1093,751,2.6,184.4,70.9230769231,0.687099725526,5
b8:ac:6f:36:04:e3,00:23:ae:9b:95:67,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,-1,34,17,17,2136,1020,1116,3.4,213.6,62.8235294118,1.09411764706,17.0
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,22,11,11,1451,660,791,2.2,145.1,65.9545454545,1.19848484848,6
