eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
b8:ac:6f:36:04:e3,00:19:b9:0a:69:f1,17,-1,2,2,0,208,208,0,0.2,20.8,104.0,0,1
00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,6,2,35,20,15,4320,1886,2434,3.5,432.0,123.428571429,1.29056203606,2
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,6,2,2,1,1,120,60,60,0.2,12.0,60.0,1.0,1
b8:ac:6f:36:0b:a8,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,2,9,6,3,780,480,300,0.9,78.0,86.6666666667,0.625,3
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,-1,13,8,5,1080,633,447,1.3,108.0,83.0769230769,0.706161137441,1
00:19:b9:0a:69:f1,01:00:5e:00:00:fb,17,-1,52,52,0,7124,7124,0,5.2,712.4,137.0,0,1
b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,-1,564,282,282,70912,21600,49312,56.4,7091.2,125.730496454,2.28296296296,141
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,6,3,3,372,180,192,0.6,37.2,62.0,1.06666666667,3
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,48,24,24,6498,2161,4337,4.8,649.8,135.375,2.00694123091,24
70:6e:6d:1d:bb:11,01:00:0c:cc:cc:cc,0,-1,5,5,0,2290,2290,0,0.5,229.0,458.0,0,1
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,17,-1,77,40,37,6930,3600,3330,7.7,693.0,90.0,0.925,14
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,-1,28,7,21,2487,704,1783,2.8,248.7,88.8214285714,2.53267045455,1
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,14,7,7,921,420,501,1.4,92.1,65.7857142857,1.19285714286,4
00:19:b9:0a:69:f1,ff:ff:ff:ff:ff:ff,17,-1,572,572,0,66846,66846,0,57.2,6684.6,116.863636364,0,2
00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,17,-1,94,48,46,13412,6908,6504,9.4,1341.2,142.680851064,0.941517081644,23
b8:ac:6f:36:07:ee,00:19:b9:0a:69:f1,6,2,90,42,48,14658,4956,9702,9.0,1465.8,162.866666667,1.95762711864,1
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,-1,3,2,1,280,173,107,0.3,28.0,93.3333333333,0.618497109827,1
00:19:b9:0a:69:f1,ff:ff:ff:ff:ff:ff,2054,-1,28,26,2,1680,1560,120,2.8,168.0,60.0,0.0769230769231,1
70:6e:6d:1d:bb:09,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,-1,16,8,8,1104,552,552,1.6,110.4,69.0,1.0,6
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,2,1092,597,495,565171,89870,475301,109.2,56517.1,517.555860806,5.28876154445,46
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,105,57,48,7288,3791,3497,10.5,728.8,69.4095238095,0.922447902928,28
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,283,146,137,22639,10580,12059,28.3,2263.9,79.9964664311,1.13979206049,118
18:66:da:9b:e3:7d,00:23:ae:9b:95:67,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
70:6e:6d:1d:bb:0f,01:00:0c:cc:cc:cc,0,-1,1,1,0,458,458,0,0.1,45.8,458.0,0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,15,7,8,990,462,528,1.5,99.0,66.0,1.14285714286,6
00:19:b9:0a:69:f1,33:33:00:00:00:fb,17,-1,26,26,0,2782,2782,0,2.6,278.2,107.0,0,1
00:19:b9:0a:69:f1,33:33:00:00:00:02,58,-1,26,26,0,1612,1612,0,2.6,161.2,62.0,0,1
