SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50766,52.84.140.151,443,6,4.670570,7,4,3,451,265,186,1.284640,sSEfF,4.670570
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50770,23.36.34.44,443,6,4.191906,8,4,4,536,265,271,1.669885,sSEfR,4.191906
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1557,94.31.29.254,80,6,4.102332,12,6,6,3392,656,2736,2.681402,sSEfF,4.102332
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1567,172.217.10.226,443,6,4.446830,36,17,19,5843,2605,3238,7.870776,sSE,4.446830
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1576,184.31.204.220,80,6,4.151806,21,10,11,6226,3585,2641,4.817181,sSE,4.151806
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1577,184.31.204.220,80,6,4.155409,42,22,20,16170,9349,6821,9.866658,sSE,4.155409
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50776,23.52.153.87,443,6,4.197068,8,4,4,536,265,271,1.667831,sSEfR,4.197068
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1582,35.186.184.153,443,6,1.610160,22,12,10,10300,2920,7380,13.042182,sSE,1.610160
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1584,129.146.12.96,80,6,3.810663,19,11,8,8630,4499,4131,4.723588,sSE,3.810663
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1589,178.255.83.1,80,6,3.195385,9,5,4,564,312,252,2.503611,sSEf,3.195385
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1597,68.67.180.12,80,6,1.159579,10,6,4,3880,1846,2034,7.761437,sSE,1.159579
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50774,23.52.153.87,443,6,3.696770,8,4,4,536,265,271,1.893545,sSEfR,3.696770
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50775,23.52.153.87,443,6,3.696862,8,4,4,536,265,271,1.893498,sSEfFR,3.696862
