eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
b8:ac:6f:36:0b:a8,18:66:da:9b:e3:7d,17,-1,168,84,84,19866,6728,13138,16.8,1986.6,118.25,1.95273483948,42
00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,6,-1,2,1,1,126,66,60,0.2,12.6,63.0,0.909090909091,0.0714285714286
b8:ac:6f:36:0b:a8,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,-1,10,6,4,1000,462,538,1.0,100.0,100.0,1.1645021645,2
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,-1,30617,18024,12593,20067252,1095514,18971738,3061.7,2006725.2,655.428422118,17.317659108,9
00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,6,-1,12,8,4,3180,2140,1040,1.2,318.0,265.0,0.485981308411,2
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,30,15,15,4012,1381,2631,3.0,401.2,133.733333333,1.90514120203,15
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,66,30,36,13076,7578,5498,6.6,1307.6,198.121212121,0.725521245711,8
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,-1,16,8,8,1465,711,754,1.6,146.5,91.5625,1.06047819972,3
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,128,78,50,42917,20095,22822,12.8,4291.7,335.2890625,1.13570539935,12
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
b8:ac:6f:36:07:ee,00:19:b9:0a:69:f1,6,2,178,84,94,28928,9976,18952,17.8,2892.8,162.516853933,1.89975942261,2
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,-1,30,17,13,15985,2503,13482,3.0,1598.5,532.833333333,5.38633639632,2
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,-1,28,14,14,1764,840,924,2.8,176.4,63.0,1.1,14.0
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,18,12,6,1465,945,520,1.8,146.5,81.3888888889,0.550264550265,4
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,38,20,18,2876,1480,1396,3.8,287.6,75.6842105263,0.943243243243,13
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,17,-1,16,10,6,2032,816,1216,1.6,203.2,127.0,1.49019607843,3
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,1448,780,668,685757,130825,554932,144.8,68575.7,473.589088398,4.24178864896,70
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
18:66:da:9b:e3:7d,00:23:ae:9b:8a:bf,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,10,5,5,660,330,330,1.0,66.0,66.0,1.0,5
70:6e:6d:1d:bb:0a,01:00:0c:cc:cc:cc,0,-1,1,1,0,458,458,0,0.1,45.8,458.0,0,1
