SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,192.168.10.15,49647,13.107.4.50,80,6,5.055184,14006,8271,5735,9150415,501842,8648573,2770.423340,E,5.055184
00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,172.217.10.66,443,192.168.10.8,49368,6,0.195635,4,2,2,320,160,160,15.334679,E,0.195635
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49313,151.101.0.95,443,6,0.211863,3,2,1,260,160,100,9.440063,E,0.211863
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49328,50.19.216.194,443,6,0.050314,2,1,1,126,60,66,19.875183,E,0.050314
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62563,72.21.91.29,80,6,0.023623,2,1,1,126,60,66,42.331623,E,0.023623
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62562,72.21.91.29,80,6,0.023544,2,1,1,126,60,66,42.473667,E,0.023544
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,36612,34.210.245.93,443,6,0.083648,2,1,1,132,66,66,11.954858,sSE,0.083648
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49333,72.21.91.29,80,6,0.024072,2,1,1,126,60,66,41.542038,E,0.024072
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49334,72.21.91.29,80,6,0.024051,2,1,1,126,60,66,41.578312,E,0.024051
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,51751,13.58.52.46,443,6,0.043700,2,1,1,120,60,60,22.883297,EfF,0.043700
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,51752,13.58.52.46,443,6,0.043557,2,1,1,120,60,60,22.958422,EfF,0.043557
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,51750,13.58.52.46,443,6,0.043550,2,1,1,120,60,60,22.962112,EfF,0.043550
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,51754,13.58.52.46,443,6,0.043490,2,1,1,120,60,60,22.993792,EfF,0.043490
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,51753,13.58.52.46,443,6,0.043490,2,1,1,120,60,60,22.993792,EfF,0.043490
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,49254,43.251.41.28,443,6,0.285763,4,2,2,1529,731,798,10.498210,E,0.285763
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49340,23.208.165.24,80,6,0.024689,2,1,1,126,60,66,40.503868,E,0.024689
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49341,23.208.165.24,80,6,0.025135,2,1,1,126,60,66,39.785160,E,0.025135
00:23:ae:9b:95:67,18:66:da:9b:e3:7d,192.168.10.17,,192.168.10.3,,2054,0.000008,4,2,2,240,120,120,375000.000000,CON,0.000008
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49343,23.50.75.27,80,6,0.023522,2,1,1,126,60,66,42.513390,E,0.023522
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49345,23.50.75.27,80,6,0.023516,2,1,1,126,60,66,42.524239,E,0.023516
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,56034,52.84.145.166,443,6,0.022249,2,1,1,132,66,66,44.945839,sSE,0.022249
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49347,23.50.75.27,80,6,0.024255,2,1,1,126,60,66,41.228611,E,0.024255
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49336,104.97.122.33,443,6,0.023228,2,1,1,126,60,66,43.051487,E,0.023228
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,59869,192.168.10.3,53,17,0.599648,4,2,2,512,152,360,5.002935,CON,0.599648
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,62240,192.168.10.1,53,17,0.599310,2,1,1,278,87,191,1.668586,CON,0.599310
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49337,52.84.143.132,443,6,0.022279,2,1,1,126,60,66,44.885319,E,0.022279
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,63960,192.168.10.3,53,17,0.000271,4,2,2,372,154,218,11070.110352,CON,0.000271
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,61540,192.168.10.3,53,17,0.048469,4,2,2,430,154,276,61.895233,CON,0.048469
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,60667,192.168.10.1,53,17,0.048081,2,1,1,237,88,149,20.798237,CON,0.048081
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62567,23.15.4.16,443,6,0.076412,15,8,7,2959,818,2141,183.217300,sSEfR,0.076412
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,192.168.10.8,59024,192.168.10.3,53,17,0.023931,4,2,2,488,148,340,125.360413,CON,0.023931
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,61560,192.168.10.1,53,17,0.023546,2,1,1,204,94,110,42.470058,CON,0.023546
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,55160,192.168.10.3,53,17,0.137600,4,2,2,702,184,518,21.802324,CON,0.137600
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,60360,192.168.10.1,53,17,0.137096,2,1,1,373,103,270,7.294158,CON,0.137096
00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,104.97.122.33,443,192.168.10.8,49352,6,0.191741,4,3,1,672,612,60,15.646106,E,0.191741
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,192.168.10.8,57159,192.168.10.3,53,17,0.000014,4,2,2,364,166,198,214285.718750,CON,0.000014
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,51402,192.168.10.3,53,17,0.050684,4,2,2,562,168,394,59.190277,CON,0.050684
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,60531,192.168.10.1,53,17,0.050178,2,1,1,303,95,208,19.929052,CON,0.050178
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,61669,192.168.10.3,53,17,0.049911,4,2,2,562,168,394,60.106991,CON,0.049911
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49353,52.84.145.100,443,6,0.022476,2,1,1,126,60,66,44.491901,E,0.022476
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49332,23.1.136.197,443,6,0.048043,2,1,1,126,60,66,20.814686,E,0.048043
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,50238,192.168.10.3,53,17,0.000212,4,2,2,376,156,220,14150.943359,CON,0.000212
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,60948,192.168.10.3,53,17,0.000224,4,2,2,562,168,394,13392.857422,CON,0.000224
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62568,23.63.226.51,80,6,0.351224,9,5,4,1600,598,1002,22.777487,sSE,0.351224
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62569,52.84.145.17,443,6,0.277599,10,6,4,2641,689,1952,32.420864,sSE,0.277599
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,54611,192.168.10.3,53,17,0.000224,4,2,2,608,176,432,13392.857422,CON,0.000224
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62570,52.84.145.17,443,6,0.287363,10,6,4,2641,689,1952,31.319273,sSE,0.287363
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62571,52.84.145.17,443,6,0.287155,12,6,6,4741,689,4052,38.306839,sSE,0.287155
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62572,52.84.145.17,443,6,0.286937,12,6,6,4741,689,4052,38.335941,sSE,0.286937
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,58148,192.168.10.3,53,17,0.023627,4,2,2,522,176,346,126.973381,CON,0.023627
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62573,52.84.145.17,443,6,0.300641,14,7,7,5119,755,4364,43.240940,sSE,0.300641
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,61592,192.168.10.1,53,17,0.023246,2,1,1,283,99,184,43.018154,CON,0.023246
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62574,52.84.145.17,443,6,0.296882,10,6,4,2641,689,1952,30.315075,sSE,0.296882
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,60962,52.35.85.234,443,6,0.085375,2,1,1,132,66,66,11.713030,sSE,0.085375
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,50250,72.21.91.29,80,6,0.024407,2,1,1,132,66,66,40.971855,sSE,0.024407
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,192.168.10.50,123,192.95.25.79,123,17,0.016641,2,1,1,180,90,90,60.092541,CON,0.016641
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49378,172.217.10.33,443,6,0.231428,3,2,1,260,160,100,8.641996,E,0.231428
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49382,172.217.6.196,443,6,0.231415,4,2,2,320,160,160,12.963723,sSE,0.231415
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49364,172.217.10.226,443,6,0.231410,4,2,2,320,160,160,12.964004,E,0.231410
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49386,172.217.10.34,443,6,0.231394,3,2,1,260,160,100,8.643267,sSE,0.231394
