eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
b8:ac:6f:36:0a:8b,01:00:5e:7f:ff:fa,17,-1,98,98,0,21168,21168,0,9.8,2116.8,216.0,0,1
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,52,23,29,8907,2707,6200,5.2,890.7,171.288461538,2.29035833025,5
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,2,1,1,185,119,66,0.2,18.5,92.5,0.554621848739,0.5
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,9,5,4,3504,2284,1220,0.9,350.4,389.333333333,0.53415061296,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,4,2,2,252,120,132,0.4,25.2,63.0,1.1,2
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,17,-1,14,8,6,1776,852,924,1.4,177.6,126.857142857,1.08450704225,3
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,-1,406,204,202,48010,17334,30676,40.6,4801.0,118.251231527,1.76970116534,93
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,1073,538,535,366101,101495,264606,107.3,36610.1,341.193849021,2.60708409281,105
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,2,8,4,4,528,264,264,0.8,52.8,66.0,1.0,4
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,160,80,80,21006,7522,13484,16.0,2100.6,131.2875,1.79260834884,80
18:66:da:9b:e3:7d,00:23:ae:9b:8a:bf,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,6,2,4,2,2,252,126,126,0.4,25.2,63.0,1.0,2
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,2,2,1,1,120,60,60,0.2,12.0,60.0,1.0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,2382,1352,1030,790202,239867,550335,238.2,79020.2,331.738874895,2.29433394339,159
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,17,-1,168,84,84,20148,6516,13632,16.8,2014.8,119.928571429,2.09208103131,42
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
70:6e:6d:1d:bb:08,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,-1,4,2,2,252,126,126,0.4,25.2,63.0,1.0,2.0
