eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,2054,-1,2,1,1,120,60,60,0.2,12.0,60.0,1.0,1
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,2,1,1,185,119,66,0.2,18.5,92.5,0.554621848739,0.25
70:6e:6d:1d:bb:09,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,8,4,4,504,240,264,0.8,50.4,63.0,1.1,4
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,14,7,7,2491,695,1796,1.4,249.1,177.928571429,2.58417266187,7
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,64,32,32,3984,1920,2064,6.4,398.4,62.25,1.075,32
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:c1:b1:14:eb:31,00:1e:4f:d4:ca:28,6,-1,1,1,0,60,60,0,0.1,6.0,60.0,0,1
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,13,7,6,4933,3568,1365,1.3,493.3,379.461538462,0.382567264574,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,30,15,15,4003,1604,2399,3.0,400.3,133.433333333,1.49563591022,6
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,17,-1,32,16,16,5170,1280,3890,3.2,517.0,161.5625,3.0390625,8
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,14,7,7,924,462,462,1.4,92.4,66.0,1.0,7
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,-1,72,33,39,10230,6583,3647,7.2,1023.0,142.083333333,0.554002734316,4.0
