SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,36056,129.146.13.101,443,6,3.742477,7,3,4,493,198,295,1.603216,EfF,3.742477
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50095,13.107.4.50,80,6,5.072549,15925,9610,6315,10098986,579977,9519009,3139.250244,E,5.072549
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,60402,23.50.75.27,80,6,1.046923,3,2,1,198,132,66,1.910360,E,1.046923
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,54696,35.185.41.131,443,6,3.644172,7,3,4,493,198,295,1.646465,EfF,3.644172
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,192.168.10.51,33289,72.247.68.66,443,6,0.819549,20,10,10,7014,1340,5674,23.183481,sSE,0.819549
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,55424,129.146.14.101,443,6,3.883319,7,3,4,493,198,295,1.545070,sSEfF,3.883319
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,123,204.2.134.163,123,17,0.099619,2,1,1,180,90,90,10.038245,CON,0.099619
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,56734,72.21.91.29,80,6,0.023720,2,1,1,132,66,66,42.158516,E,0.023720
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,58572,172.217.12.206,80,6,0.044140,2,1,1,132,66,66,22.655188,E,0.044140
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50181,74.121.138.97,443,6,0.028368,2,1,1,126,60,66,35.250988,E,0.028368
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,56754,54.192.36.157,80,6,0.030886,2,1,1,132,66,66,32.377129,E,0.030886
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,49254,43.251.41.28,443,6,0.283981,4,2,2,1527,730,797,10.564087,E,0.283981
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,192.168.10.51,42811,72.247.68.66,80,6,4.208552,56,31,25,32047,8161,23886,13.068628,sSE,4.208552
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,34586,8.43.72.98,443,6,0.036297,2,1,1,132,66,66,27.550486,E,0.036297
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,34556,8.43.72.98,443,6,0.035262,2,1,1,132,66,66,28.359140,E,0.035262
70:6e:6d:1d:bb:0c,01:00:0c:cc:cc:cc,01:00:0c:cc:cc:cc,170,70:6e:6d:1d:bb:0c,170,0,0.000000,1,1,0,458,458,0,0.000000,INT,0.000000
