eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,2054,-1,2,1,1,120,60,60,0.2,12.0,60.0,1.0,1
b8:ac:6f:36:0b:a8,18:66:da:9b:e3:7d,17,-1,48,24,24,5546,2024,3522,4.8,554.6,115.541666667,1.74011857708,12
00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,6,-1,20,8,12,1300,580,720,2.0,130.0,65.0,1.24137931034,4
00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,6,-1,13,9,4,11079,10799,280,1.3,1107.9,852.230769231,0.0259283266969,0.0833333333333
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,17,-1,156,82,74,16452,6900,9552,15.6,1645.2,105.461538462,1.38434782609,38
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,2,200,99,101,47045,11988,35057,20.0,4704.5,235.225,2.92434100767,9
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,-1,22,11,11,1380,690,690,2.2,138.0,62.7272727273,1.0,11
b8:ac:6f:36:0a:8b,01:00:5e:7f:ff:fa,17,-1,104,104,0,22464,22464,0,10.4,2246.4,216.0,0,1
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,-1,40,20,20,2640,1320,1320,4.0,264.0,66.0,1.0,20.0
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,-1,15069,8861,6208,9899598,541035,9358563,1506.9,989959.8,656.951224368,17.2975186448,1
00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,1,-1,3,3,0,210,210,0,0.3,21.0,70.0,0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,5710,4375,1335,2257757,262700,1995057,571.0,225775.7,395.404028021,7.59443090978,9
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,36,18,18,4513,1745,2768,3.6,451.3,125.361111111,1.58624641834,18
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
18:66:da:9b:e3:7d,b8:ac:6f:36:08:f5,2054,-1,8,4,4,480,240,240,0.8,48.0,60.0,1.0,1
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,36,18,18,3240,1620,1620,3.6,324.0,90.0,1.0,7
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,58,36,22,14581,4895,9686,5.8,1458.1,251.396551724,1.97875383044,11
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,17,-1,14,14,0,1288,1288,0,1.4,128.8,92.0,0,5
00:19:b9:0a:69:f1,ff:ff:ff:ff:ff:ff,17,-1,26,26,0,1560,1560,0,2.6,156.0,60.0,0,1
00:c1:b1:14:eb:31,b8:ac:6f:36:0b:a8,6,-1,1,1,0,60,60,0,0.1,6.0,60.0,0,0.05
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,-1,257,112,145,156954,13853,143101,25.7,15695.4,610.715953307,10.3299646286,12.0
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,-1,17,8,9,1457,732,725,1.7,145.7,85.7058823529,0.99043715847,6
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,17,-1,2,1,1,143,65,78,0.2,14.3,71.5,1.2,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,20,10,10,1260,600,660,2.0,126.0,63.0,1.1,10
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,17,-1,22,14,8,2298,1204,1094,2.2,229.8,104.454545455,0.908637873754,4
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,2054,-1,2,1,1,120,60,60,0.2,12.0,60.0,1.0,1
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,239,135,104,111769,17722,94047,23.9,11176.9,467.652719665,5.3067938156,13
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,11,6,5,863,440,423,1.1,86.3,78.4545454545,0.961363636364,1
