SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49201,184.84.243.218,80,6,4.828811,6,3,3,1030,466,564,1.035452,sSE,4.828811
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,48114,172.217.10.226,443,6,4.700972,51,23,28,6011,3214,2797,10.636098,E,4.700972
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49206,72.21.91.29,80,6,4.477185,6,3,3,1585,609,976,1.116773,sSE,4.477185
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,43036,66.235.147.246,443,6,4.766189,13,8,5,975,585,390,2.517735,EfFR,4.766189
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50378,52.84.145.70,443,6,4.962023,7,4,3,451,265,186,1.209184,sSEfF,4.962023
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50368,23.15.4.10,80,6,4.883668,5,3,2,306,180,126,0.819057,sSEfF,4.883668
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50369,23.15.4.10,80,6,4.870041,5,3,2,306,180,126,0.821348,sSEfF,4.870041
70:6e:6d:1d:bb:0a,01:00:0c:cc:cc:cc,01:00:0c:cc:cc:cc,170,70:6e:6d:1d:bb:0a,170,0,3.999541,5,5,0,2290,2290,0,1.000115,REQ,3.999541
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50095,13.107.4.50,80,6,5.086844,15438,9202,6236,9959282,556121,9403161,3034.691162,E,5.086844
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,49436,52.84.145.164,443,6,1.192184,381,216,165,253661,14115,239546,318.742737,sSE,1.192184
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,49437,52.84.145.164,443,6,4.977667,376,166,210,317304,12697,304607,75.336502,sSE,4.977667
70:6e:6d:1d:bb:03,01:00:0c:cc:cc:cc,01:00:0c:cc:cc:cc,170,70:6e:6d:1d:bb:03,170,0,4.640024,6,6,0,2742,2742,0,1.077581,REQ,4.640024
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,50320,172.217.11.8,443,6,3.524110,10,6,4,829,519,310,2.553836,EfF,3.524110
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,38390,172.217.6.206,443,6,4.531895,10,6,4,829,519,310,1.985924,EfF,4.531895
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,36442,74.125.192.154,443,6,4.543514,10,6,4,829,519,310,1.980846,EfF,4.543514
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,56804,107.178.247.57,443,6,3.149362,33,15,18,5197,3536,1661,10.160788,E,3.149362
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,37980,199.187.193.1,443,6,0.062845,2,1,1,132,66,66,15.912165,sSE,0.062845
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,192.168.10.8,62144,192.168.10.3,53,17,0.025622,4,2,2,562,168,394,117.086876,CON,0.025622
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,60314,192.168.10.1,53,17,0.025209,2,1,1,210,89,121,39.668373,CON,0.025209
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,192.168.10.8,51147,192.168.10.3,53,17,0.000192,4,2,2,376,156,220,15624.999023,CON,0.000192
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,192.168.10.8,53135,192.168.10.3,53,17,0.048434,4,2,2,664,152,512,61.939960,CON,0.048434
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,62535,192.168.10.1,53,17,0.047949,2,1,1,354,87,267,20.855492,CON,0.047949
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49267,35.163.114.185,443,6,0.289219,11,7,4,2574,1429,1145,34.575874,sSE,0.289219
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,192.168.10.8,49872,192.168.10.3,53,17,0.000176,4,2,2,648,196,452,17045.455078,CON,0.000176
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,192.168.10.8,64079,192.168.10.3,53,17,0.024478,4,2,2,556,196,360,122.559036,CON,0.024478
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,60402,192.168.10.1,53,17,0.024039,2,1,1,300,109,191,41.599068,CON,0.024039
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50203,216.200.232.61,443,6,0.037870,2,1,1,126,60,66,26.406126,E,0.037870
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,50354,52.15.239.205,443,6,0.044945,5,3,2,2987,697,2290,88.997658,E,0.044945
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,49438,52.84.145.164,443,6,2.396543,60,27,33,44406,3643,40763,24.618793,sSE,2.396543
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,192.168.10.5,55353,192.168.10.3,53,17,0.086691,6,4,2,572,304,268,57.676113,CON,0.086691
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,61634,192.168.10.1,53,17,0.086114,2,1,1,232,87,145,11.612514,CON,0.086114
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,41426,172.217.12.99,443,6,0.149517,9,4,5,947,499,448,53.505623,E,0.149517
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,49439,52.84.144.121,443,6,0.084561,17,8,9,9349,1178,8171,189.212524,sSE,0.084561
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,49440,52.84.145.164,443,6,0.104866,8,4,4,1198,802,396,66.751854,sSE,0.104866
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,192.168.10.5,49184,192.168.10.3,53,17,0.048125,4,2,2,458,172,286,62.337666,CON,0.048125
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,61565,192.168.10.1,53,17,0.047656,2,1,1,251,97,154,20.983717,CON,0.047656
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,49454,23.194.181.103,443,6,0.113829,9,5,4,1330,906,424,70.280861,sSE,0.113829
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,55396,52.87.48.187,443,6,0.000048,3,1,2,1364,66,1298,41666.664062,E,0.000048
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,192.168.10.51,57597,213.180.193.119,443,6,4.535372,7,3,4,493,198,295,1.322935,sSEfF,4.535372
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49205,72.21.91.29,80,6,0.028362,2,1,1,126,60,66,35.258446,sSE,0.028362
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,42856,54.192.39.235,443,6,3.526454,9,6,3,763,519,244,2.268568,EfF,3.526454
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,42890,54.192.39.235,443,6,4.529007,9,6,3,763,519,244,1.766392,EfF,4.529007
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,47624,172.217.9.230,443,6,4.535229,10,6,4,829,519,310,1.984464,EfF,4.535229
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,45350,52.85.105.89,443,6,3.528345,9,6,3,763,519,244,2.267352,EfF,3.528345
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,192.168.10.8,49240,52.24.49.107,443,6,0.087684,2,1,1,120,60,60,11.404590,sSE,0.087684
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,192.168.10.51,42816,72.247.68.66,80,6,0.023953,2,1,1,132,66,66,41.748425,sSE,0.023953
