SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63186,69.169.86.39,443,6,4.625073,7,3,4,467,227,240,1.297277,sSEfF,4.625073
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63551,107.22.220.201,443,6,5.037950,7,3,4,473,180,293,1.190961,sSEfF,5.037950
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63557,199.244.50.41,80,6,5.067495,6,3,3,366,180,186,0.986681,sSEfF,5.067495
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,50512,172.217.6.202,443,6,4.084354,9,6,3,763,519,244,1.958694,sSEfF,4.084354
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,33682,172.217.12.174,443,6,4.084028,9,6,3,763,519,244,1.958851,sSEfF,4.084028
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62610,172.217.9.226,443,6,4.920180,14,6,8,1404,708,696,2.642180,sSE,4.920180
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62484,172.217.6.230,443,6,4.491175,55,17,38,22666,2085,20581,12.023579,E,4.491175
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,35146,151.101.1.69,443,6,4.125449,11,7,4,914,573,341,2.423979,sSEfFR,4.125449
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63659,204.154.111.111,443,6,3.839628,19,11,8,9980,2319,7661,4.687954,sSE,3.839628
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63661,178.255.83.1,80,6,3.599757,9,5,4,564,312,252,2.222372,sSEf,3.599757
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63664,178.255.83.1,80,6,3.187900,9,5,4,564,312,252,2.509489,sSEf,3.187900
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,59372,45.32.6.90,443,6,3.538395,143,75,68,104079,7381,96698,40.131191,sSE,3.538395
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,57338,23.50.75.27,80,6,1.857666,13,9,4,3939,1898,2041,6.459719,sSE,1.857666
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,59378,45.32.6.90,443,6,3.399889,28,14,14,16772,2290,14482,7.941436,sSE,3.399889
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,59380,45.32.6.90,443,6,3.386387,139,73,66,101111,7756,93355,40.751396,sSE,3.386387
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62901,72.21.91.29,80,6,3.265895,7,4,3,2858,1098,1760,1.837169,sSE,3.265895
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,60932,31.13.69.193,443,6,4.136268,13,8,5,1080,633,447,2.901166,sSEfR,4.136268
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,48408,204.187.101.132,443,6,1.998246,62,28,34,41127,3020,38107,30.526773,sSE,1.998246
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63046,198.54.12.145,80,6,1.958091,6,2,4,572,120,452,2.553507,sSE,1.958091
