eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
00:1e:4f:d4:ca:28,33:33:00:01:00:02,17,-1,26,26,0,4290,4290,0,2.6,429.0,165.0,0,1
00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,6,-1,2,1,1,126,66,60,0.2,12.6,63.0,0.909090909091,1
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,2054,-1,2,1,1,120,60,60,0.2,12.0,60.0,1.0,1
18:66:da:9b:e3:7d,b8:ac:6f:36:0a:8b,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,-1,174,100,74,47904,9685,38219,17.4,4790.4,275.310344828,3.94620547238,10
b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,-1,760,380,380,92516,29306,63210,76.0,9251.6,121.731578947,2.15689619873,190
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,-1,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,26,13,13,1596,780,816,2.6,159.6,61.3846153846,1.04615384615,13
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,96,48,48,13172,4453,8719,9.6,1317.2,137.208333333,1.95800583876,48
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,17,-1,8,4,4,720,360,360,0.8,72.0,90.0,1.0,4
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,71,32,39,13626,9567,4059,7.1,1362.6,191.915492958,0.424270931326,3
00:25:00:a8:c4:60,00:c1:b1:14:eb:31,6,2,1511,845,666,575406,146916,428490,151.1,57540.6,380.81138319,2.91656456751,82
00:25:00:a8:c4:60,18:66:da:9b:e3:7d,17,-1,164,82,82,21810,6354,15456,16.4,2181.0,132.987804878,2.43248347498,41
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,16,8,8,5740,2177,3563,1.6,574.0,358.75,1.63665594855,6
b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,6,4,2,425,305,120,0.6,42.5,70.8333333333,0.393442622951,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,70,36,34,4654,2385,2269,7.0,465.4,66.4857142857,0.951362683438,9
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,2,3143,1616,1527,1569502,238357,1331145,314.3,156950.2,499.364301623,5.58466921467,119
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,74,36,38,4866,2376,2490,7.4,486.6,65.7567567568,1.04797979798,38
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,6,3,3,372,180,192,0.6,37.2,62.0,1.06666666667,3
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,8,4,4,720,360,360,0.8,72.0,90.0,1.0,4
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,76,38,38,4980,2490,2490,7.6,498.0,65.5263157895,1.0,38
