eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:25:00:a8:c4:60,00:c1:b1:14:eb:31,6,2,195,118,77,22409,12556,9853,19.5,2240.9,114.917948718,0.784724434533,49
00:25:00:a8:c4:60,18:66:da:9b:e3:7d,17,-1,4,2,2,488,148,340,0.4,48.8,122.0,2.2972972973,1
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,-1,32,12,20,3464,1536,1928,3.2,346.4,108.25,1.25520833333,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,-1,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
70:6e:6d:1d:bb:03,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,128,61,67,8367,3882,4485,12.8,836.7,65.3671875,1.15533230294,41
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,2,64,33,31,4980,2556,2424,6.4,498.0,77.8125,0.948356807512,24
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,34,17,17,2181,1020,1161,3.4,218.1,64.1470588235,1.13823529412,14
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,29,14,15,1819,840,979,2.9,181.9,62.724137931,1.16547619048,12
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,2
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,2,563,262,301,369546,50452,319094,56.3,36954.6,656.387211368,6.32470466979,9
00:25:00:a8:c4:60,00:c1:b1:14:eb:31,6,-1,3,2,1,198,132,66,0.3,19.8,66.0,0.5,1
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,8,4,4,978,348,630,0.8,97.8,122.25,1.81034482759,4
00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,6,-1,2,1,1,126,66,60,0.2,12.6,63.0,0.909090909091,1
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,111,65,46,7727,4635,3092,11.1,772.7,69.6126126126,0.667098166127,33
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,34,17,17,2244,1122,1122,3.4,224.4,66.0,1.0,17
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,17,-1,28,14,14,2964,1106,1858,2.8,296.4,105.857142857,1.67992766727,7
