eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
00:1e:4f:d4:ca:28,33:33:00:01:00:02,17,-1,78,78,0,12870,12870,0,7.8,1287.0,165.0,0,1
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,-1,52,26,26,6378,2246,4132,5.2,637.8,122.653846154,1.83971504898,13
00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,6,-1,2,1,1,126,66,60,0.2,12.6,63.0,0.909090909091,0.0769230769231
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,4,2,2,252,120,132,0.4,25.2,63.0,1.1,2
70:6e:6d:1d:bb:05,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,-1,24,14,10,2462,1072,1390,2.4,246.2,102.583333333,1.29664179104,3
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,-1,30485,17575,12910,20530269,1074562,19455707,3048.5,2053026.9,673.45478104,18.1057091168,3
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,173,103,70,56059,22573,33486,17.3,5605.9,324.040462428,1.4834536836,16
18:66:da:9b:e3:7d,b8:ac:6f:36:04:e3,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,218,109,109,28259,10031,18228,21.8,2825.9,129.628440367,1.81716678297,109
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,-1,26,13,13,1638,780,858,2.6,163.8,63.0,1.1,13.0
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,2054,-1,2,1,1,120,60,60,0.2,12.0,60.0,1.0,1
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,724,333,391,475198,45752,429446,72.4,47519.8,656.350828729,9.38638748033,17
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,17,-1,420,210,210,47220,16170,31050,42.0,4722.0,112.428571429,1.92022263451,105
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,-1,4,3,1,801,690,111,0.4,80.1,200.25,0.160869565217,1
b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,17,-1,10,5,5,4178,2256,1922,1.0,417.8,417.8,0.85195035461,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,25,14,11,7043,3089,3954,2.5,704.3,281.72,1.28002589835,5
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,17,-1,76,50,26,7678,3982,3696,7.6,767.8,101.026315789,0.92817679558,13
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,71,36,35,5171,2376,2795,7.1,517.1,72.8309859155,1.17634680135,35
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,2579,1424,1155,1289062,179569,1109493,257.9,128906.2,499.830166731,6.17864442081,109
