SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51049,64.4.54.254,443,6,2.303884,10,6,4,4642,3732,910,3.906447,sSE,2.303884
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50780,162.248.16.50,443,6,3.806412,7,4,3,451,271,180,1.576288,sSEfF,3.806412
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,60278,23.194.182.12,443,6,0.113694,9,5,4,1330,906,424,70.364311,sSE,0.113694
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,57292,104.97.133.94,443,6,0.121408,15,8,7,5879,858,5021,115.313652,sSE,0.121408
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1647,23.61.187.27,80,6,0.038578,2,1,1,126,60,66,25.921509,sSE,0.038578
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50783,162.248.16.50,443,6,4.550923,7,4,3,451,271,180,1.318414,sSEfF,4.550923
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1644,129.146.12.96,443,6,0.087190,2,1,1,126,60,66,11.469205,sSE,0.087190
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50942,52.84.143.110,80,6,4.260828,5,3,2,306,180,126,0.938785,sSEfF,4.260828
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,34014,216.200.232.114,443,6,0.035215,2,1,1,132,66,66,28.396988,sSE,0.035215
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50672,72.21.91.29,80,6,4.059381,5,3,2,306,180,126,0.985372,sSEfF,4.059381
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,34258,207.200.74.133,443,6,3.202228,7,4,3,467,287,180,1.873695,sSEfF,3.202228
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51046,52.203.154.49,443,6,0.050296,2,1,1,126,60,66,19.882296,sSE,0.050296
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,50086,23.194.181.103,443,6,0.023382,9,5,4,638,343,295,342.143524,sSEfFR,0.023382
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50989,50.115.208.113,443,6,3.863969,7,4,3,467,287,180,1.552807,sSEfF,3.863969
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,1703,192.168.10.3,445,6,0.206089,29,15,14,6244,3344,2900,135.863632,sSE,0.206089
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51047,34.201.43.84,443,6,2.588703,7,3,4,451,180,271,2.317763,sSEfF,2.588703
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1653,173.241.242.143,80,6,0.035928,4,2,2,240,120,120,83.500336,sSEfF,0.035928
