eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
70:6e:6d:1d:bb:0f,01:00:0c:cc:cc:cc,0,-1,1,1,0,458,458,0,0.1,45.8,458.0,0,1
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,2,1,1,185,119,66,0.2,18.5,92.5,0.554621848739,1
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,17,-1,24,14,10,4228,2412,1816,2.4,422.8,176.166666667,0.752902155887,3
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,-1,4,2,2,468,170,298,0.4,46.8,117.0,1.75294117647,1
b8:ac:6f:36:08:f5,ff:ff:ff:ff:ff:ff,2054,-1,27,26,1,1620,1560,60,2.7,162.0,60.0,0.0384615384615,1
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,17,-1,170,110,60,18414,9036,9378,17.0,1841.4,108.317647059,1.03784860558,31
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,50,25,25,4500,2250,2250,5.0,450.0,90.0,1.0,9
00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,18764,12607,6157,9999740,756525,9243215,1876.4,999974.0,532.921551908,12.2179901523,33
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,767,408,359,351617,64803,286814,76.7,35161.7,458.431551499,4.42593707081,42
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,126,70,56,7935,4355,3580,12.6,793.5,62.9761904762,0.822043628014,33
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,6,3,3,540,270,270,0.6,54.0,90.0,1.0,3
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,2,121,72,49,35179,15040,20139,12.1,3517.9,290.73553719,1.33902925532,13
70:6e:6d:1d:bb:04,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,78,39,39,10791,3746,7045,7.8,1079.1,138.346153846,1.88067271757,39
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,52,28,24,14512,4425,10087,5.2,1451.2,279.076923077,2.2795480226,7
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,17,-1,32,16,16,4702,1244,3458,3.2,470.2,146.9375,2.77974276527,8
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,17,-1,28,14,14,3190,1202,1988,2.8,319.0,113.928571429,1.65391014975,7
