SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,158.237.11.52,3642,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,64.209.84.20,3643,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,20.196.232.191,3644,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,215.208.1.138,3645,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,55.108.187.152,3646,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,202.107.93.73,3647,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,99.197.152.127,3648,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,141.116.187.128,3649,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,71.233.93.202,3650,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,191.6.225.45,3651,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,138.167.234.170,3652,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,139.244.27.164,3653,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,217.153.81.233,3654,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,167.81.224.9,3655,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,137.70.57.153,3656,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,138.202.200.136,3657,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,191.217.65.181,3658,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,217.106.202.51,3659,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
1a:d9:d4:8b:0b:c0,4e:67:01:82:bc:e8,90.141.210.110,3660,10.0.0.8,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
