eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,-1,4,2,2,252,120,132,0.4,25.2,63.0,1.1,2
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,-1,62,37,25,3900,2328,1572,6.2,390.0,62.9032258065,0.675257731959,13
b8:ac:6f:36:0b:a8,00:19:b9:0a:69:f1,6,2,76,38,38,13055,10077,2978,7.6,1305.5,171.776315789,0.295524461645,2
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,17,11,6,1226,746,480,1.7,122.6,72.1176470588,0.643431635389,5
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,6,2,29,15,14,6244,3344,2900,2.9,624.4,215.310344828,0.867224880383,1
18:66:da:9b:e3:7d,b8:ac:6f:36:0b:a8,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,23,11,12,1447,660,787,2.3,144.7,62.9130434783,1.19242424242,8
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,-1,30739,18326,12413,19820483,1120776,18699707,3073.9,1982048.3,644.799212727,16.6846069152,3
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,6,-1,12,8,4,3180,2140,1040,1.2,318.0,265.0,0.485981308411,2
00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,6,-1,2,1,1,126,66,60,0.2,12.6,63.0,0.909090909091,0.0625
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,18,9,9,2750,813,1937,1.8,275.0,152.777777778,2.38253382534,9
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,17,-1,8,4,4,720,360,360,0.8,72.0,90.0,1.0,4
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,6,3,3,540,270,270,0.6,54.0,90.0,1.0,3
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,10,5,5,660,330,330,1.0,66.0,66.0,1.0,5
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,140,71,69,64292,12170,52122,14.0,6429.2,459.228571429,4.28282662284,6
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,73,34,39,11179,6666,4513,7.3,1117.9,153.136986301,0.67701770177,13
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,17,-1,52,34,18,6392,2716,3676,5.2,639.2,122.923076923,1.35346097202,9
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,-1,36,18,18,3034,1622,1412,3.6,303.4,84.2777777778,0.870530209618,16.0
