eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,6,-1,2,1,1,126,66,60,0.2,12.6,63.0,0.909090909091,1
70:6e:6d:1d:bb:05,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,17,-1,4,2,2,344,172,172,0.4,34.4,86.0,1.0,1
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,-1,32,12,20,6202,4274,1928,3.2,620.2,193.8125,0.451099672438,1
00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,-1,6,4,2,592,280,312,0.6,59.2,98.6666666667,1.11428571429,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,2054,-1,2,1,1,120,60,60,0.2,12.0,60.0,1.0,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,-1,4,2,2,252,120,132,0.4,25.2,63.0,1.1,2
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,-1,30,16,14,2918,1262,1656,3.0,291.8,97.2666666667,1.31220285261,7
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,99,50,49,21129,7552,13577,9.9,2112.9,213.424242424,1.79780190678,19
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,2,44,22,22,2784,1392,1392,4.4,278.4,63.2727272727,1.0,22
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,70,35,35,4651,2310,2341,7.0,465.1,66.4428571429,1.01341991342,33
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,123,67,56,8162,4611,3551,12.3,816.2,66.3577235772,0.770114942529,32
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,2,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,12,6,6,1673,532,1141,1.2,167.3,139.416666667,2.14473684211,6
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,66,34,32,4387,2275,2112,6.6,438.7,66.4696969697,0.928351648352,31
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,53,26,27,7850,1926,5924,5.3,785.0,148.113207547,3.07580477674,16
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,14,7,7,864,420,444,1.4,86.4,61.7142857143,1.05714285714,7
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,17,-1,6,4,2,1092,344,748,0.6,109.2,182.0,2.17441860465,1
