eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
18:66:da:9b:e3:7d,b8:ac:6f:36:08:f5,6,-1,26,14,12,6318,3522,2796,2.6,631.8,243.0,0.793867120954,0.333333333333
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,-1,166,86,80,19796,7174,12622,16.6,1979.6,119.253012048,1.75940897686,39.0
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,6,2,202,104,98,42803,20587,22216,20.2,4280.3,211.896039604,1.0791276048,10
00:c1:b1:14:eb:31,18:66:da:9b:e3:7d,17,-1,1,1,0,138,138,0,0.1,13.8,138.0,0,0.0277777777778
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,-1,14,7,7,924,462,462,1.4,92.4,66.0,1.0,3.5
18:66:da:9b:e3:7d,b8:ac:6f:36:07:ee,17,-1,2,2,0,254,254,0,0.2,25.4,127.0,0,0.025641025641
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,17,-1,56,28,28,7916,2060,5856,5.6,791.6,141.357142857,2.8427184466,14
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,401,207,194,144977,31357,113620,40.1,14497.7,361.538653367,3.62343336416,25
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,72,36,36,10041,3354,6687,7.2,1004.1,139.458333333,1.99373881932,36.0
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,14,7,7,6133,1082,5051,1.4,613.3,438.071428571,4.66820702403,1
00:c1:b1:14:eb:31,b8:ac:6f:36:07:ee,6,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,0.1
00:c1:b1:14:eb:31,b8:ac:6f:36:04:e3,6,-1,10,6,4,722,458,264,1.0,72.2,72.2,0.576419213974,0.285714285714
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,-1,183,94,89,42889,20057,22832,18.3,4288.9,234.366120219,1.13835568629,11.0
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,11835,7062,4773,7584887,429183,7155704,1183.5,758488.7,640.886100549,16.672850509,10.0
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,6,-1,38,18,20,11386,4158,7228,3.8,1138.6,299.631578947,1.73833573834,3.0
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,12,6,6,2031,970,1061,1.2,203.1,169.25,1.09381443299,5
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,6,-1,10,6,4,1128,624,504,1.0,112.8,112.8,0.807692307692,1
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,314,184,130,73502,22891,50611,31.4,7350.2,234.082802548,2.21095627102,22
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,7,3,4,546,282,264,0.7,54.6,78.0,0.936170212766,0.0909090909091
b8:ac:6f:36:08:f5,ff:ff:ff:ff:ff:ff,17,-1,26,26,0,2392,2392,0,2.6,239.2,92.0,0,1
