SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,31.176.65.137,2074,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,125.43.180.248,2083,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,43.97.143.22,2061,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,159.11.156.35,2062,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,81.100.41.69,2063,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,12.56.238.197,2064,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,50.171.64.12,2066,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,123.68.189.66,2069,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,157.254.58.50,2084,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,81.65.248.210,2071,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,129.56.201.247,2085,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,201.81.76.156,2075,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,138.81.98.251,2076,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,55.165.159.86,2079,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,248.167.159.110,2080,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,251.126.209.88,2086,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,247.176.38.181,2087,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,197.3.158.24,2088,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,190.56.95.215,2089,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,56.132.4.206,2090,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,31.162.165.166,2091,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,247.186.77.117,2092,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,24.254.47.172,2093,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,119.226.158.198,2094,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,146.101.88.222,2095,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,97.165.134.176,2096,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,215.170.238.186,2097,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,107.143.100.155,2098,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,66.117.209.65,2099,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,141.133.254.81,2060,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,0.16.53.226,2065,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
96:7c:7a:bc:a6:96,2a:10:26:2a:7a:bc,204.147.176.210,2067,10.0.0.2,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
