eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,-1,28,7,21,2487,704,1783,2.8,248.7,88.8214285714,2.53267045455,1
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
70:6e:6d:1d:bb:0d,01:00:0c:cc:cc:cc,0,-1,1,1,0,458,458,0,0.1,45.8,458.0,0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,2
00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,-1,16,8,8,1104,552,552,1.6,110.4,69.0,1.0,6
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,2,30,15,15,1884,942,942,3.0,188.4,62.8,1.0,15
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,35,18,17,4008,2469,1539,3.5,400.8,114.514285714,0.623329283111,17
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,506,239,267,127513,31668,95845,50.6,12751.3,252.001976285,3.02655677656,108
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,6,2,44,19,25,8849,2677,6172,4.4,884.9,201.113636364,2.30556593201,1
00:23:ae:9b:95:67,18:66:da:9b:e3:7d,17,-1,8,4,4,864,296,568,0.8,86.4,108.0,1.91891891892,2
18:66:da:9b:e3:7d,00:23:ae:9b:8a:bf,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,1,-1,4,4,0,388,388,0,0.4,38.8,97.0,0,2
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,25,14,11,1804,970,834,2.5,180.4,72.16,0.859793814433,9
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,12,6,6,795,360,435,1.2,79.5,66.25,1.20833333333,3
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,17,-1,64,32,32,7700,2542,5158,6.4,770.0,120.3125,2.02911093627,16
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,12,6,6,1542,555,987,1.2,154.2,128.5,1.77837837838,6
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
