SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,56804,107.178.247.57,443,6,4.087578,40,18,22,6268,4253,2015,9.541102,E,4.087578
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1646,23.61.187.27,80,6,0.038925,2,1,1,126,60,66,25.690430,sSE,0.038925
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1647,23.61.187.27,80,6,0.038727,2,1,1,126,60,66,25.821777,sSE,0.038727
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,57426,52.22.113.46,443,6,0.052081,2,1,1,132,66,66,19.200861,sSE,0.052081
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1644,129.146.12.96,443,6,0.087174,2,1,1,126,60,66,11.471311,sSE,0.087174
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,57212,192.229.211.40,443,6,1.260376,12,6,6,923,440,483,8.727554,sSEfF,1.260376
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,,192.168.10.1,,2054,0.000008,2,1,1,120,60,60,125000.000000,CON,0.000008
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,48114,172.217.10.226,443,6,2.850959,21,9,12,2377,1193,1184,7.015183,E,2.850959
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,34014,216.200.232.114,443,6,0.035299,2,1,1,132,66,66,28.329414,sSE,0.035299
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51046,52.203.154.49,443,6,0.050505,2,1,1,126,60,66,19.800020,sSE,0.050505
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,192.168.10.16,19628,192.168.10.3,53,17,0.024654,4,2,2,568,156,412,121.684113,CON,0.024654
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,192.168.10.16,1453,192.168.10.3,53,17,0.000007,4,2,2,482,156,326,428571.437500,CON,0.000007
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,61500,192.168.10.1,53,17,0.024241,2,1,1,306,89,217,41.252422,CON,0.024241
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,50354,52.15.239.205,443,6,0.046190,2,2,0,644,644,0,21.649708,E,0.046190
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1659,151.101.0.166,80,6,0.015115,2,1,1,126,60,66,66.159447,sSE,0.015115
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,41426,172.217.12.99,443,6,0.149643,9,4,5,941,493,448,53.460567,E,0.149643
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1651,8.43.72.21,80,6,0.034823,2,1,1,126,60,66,28.716652,sSE,0.034823
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1663,74.119.118.94,80,6,0.022953,2,1,1,120,60,60,43.567291,sSE,0.022953
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1662,23.2.12.111,80,6,0.028304,2,1,1,126,60,66,35.330696,sSE,0.028304
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,192.168.10.51,37214,23.194.180.112,443,6,0.023474,2,1,1,132,66,66,42.600323,sSE,0.023474
