eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,6,-1,2,1,1,126,66,60,0.2,12.6,63.0,0.909090909091,1
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,-1,32,12,20,3464,1536,1928,3.2,346.4,108.25,1.25520833333,1
00:25:00:a8:c4:60,00:c1:b1:14:eb:31,6,2,6,3,3,2822,2187,635,0.6,282.2,470.333333333,0.290352080476,1
70:6e:6d:1d:bb:0c,01:00:0c:cc:cc:cc,0,-1,1,1,0,458,458,0,0.1,45.8,458.0,0,1
00:1e:4f:d4:ca:28,33:33:00:01:00:02,17,-1,26,26,0,4290,4290,0,2.6,429.0,165.0,0,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,54,29,25,9047,2592,6455,5.4,904.7,167.537037037,2.49035493827,10
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,-1,8,4,4,517,240,277,0.8,51.7,64.625,1.15416666667,2
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,-1,20,14,6,2154,1154,1000,2.0,215.4,107.7,0.866551126516,4
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,537,249,288,257492,29383,228109,53.7,25749.2,479.500931099,7.76329850594,39
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,2,34,17,17,2136,1068,1068,3.4,213.6,62.8235294118,1.0,17
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,62,31,31,4092,2046,2046,6.2,409.2,66.0,1.0,31
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,26,13,13,1620,780,840,2.6,162.0,62.3076923077,1.07692307692,13
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,2,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
70:6e:6d:1d:bb:04,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,92,43,49,6747,3160,3587,9.2,674.7,73.3369565217,1.13512658228,34
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,4,2,2,501,177,324,0.4,50.1,125.25,1.83050847458,2
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,4,2,2,252,120,132,0.4,25.2,63.0,1.1,2
18:66:da:9b:e3:7d,ff:ff:ff:ff:ff:ff,17,-1,78,78,0,7176,7176,0,7.8,717.6,92.0,0,1
