SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63208,107.22.220.201,443,6,5.008307,7,3,4,473,180,293,1.198010,sSEfF,5.008307
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63059,74.217.253.61,443,6,4.768217,7,3,4,451,180,271,1.258332,sSEfF,4.768217
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63066,8.41.222.241,443,6,4.814187,7,4,3,467,287,180,1.246316,sSEfF,4.814187
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63065,52.2.56.173,80,6,4.806828,7,3,4,2681,1046,1635,1.248224,sSE,4.806828
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63207,107.22.220.201,443,6,5.083656,7,3,4,473,180,293,1.180253,sSEfF,5.083656
00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,192.168.10.19,64661,192.168.10.3,53,17,5.003081,4,4,0,276,276,0,0.599631,INT,5.003081
00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,192.168.10.19,30268,192.168.10.3,53,17,5.003035,4,4,0,276,276,0,0.599636,INT,5.003035
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,34972,92.45.106.102,80,6,0.147757,2,1,1,120,60,60,6.767869,sSE,0.147757
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63053,50.18.172.166,443,6,0.142762,6,3,3,391,180,211,35.023323,sSEfF,0.142762
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63035,169.60.66.35,80,6,0.041993,2,1,1,120,60,60,23.813494,sSE,0.041993
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62800,69.169.86.39,80,6,0.023135,2,1,1,120,60,60,43.224548,sSE,0.023135
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62956,23.61.187.27,80,6,0.036760,2,1,1,126,60,66,27.203484,sSE,0.036760
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,39892,172.217.10.130,80,6,0.035889,2,1,1,132,66,66,27.863691,sSE,0.035889
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,59648,92.45.106.142,80,6,0.149932,2,1,1,120,60,60,6.669691,sSE,0.149932
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,59642,92.45.106.142,80,6,0.148110,2,1,1,120,60,60,6.751739,sSE,0.148110
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63064,198.54.12.145,443,6,1.683285,5,2,3,300,120,180,2.376306,sSE,1.683285
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62869,184.86.217.145,443,6,0.023152,2,1,1,126,60,66,43.192814,sSE,0.023152
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62853,52.84.140.151,80,6,0.022277,2,1,1,126,60,66,44.889347,sSE,0.022277
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62774,74.121.138.87,80,6,0.024077,2,1,1,126,60,66,41.533413,sSE,0.024077
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62893,151.101.2.49,80,6,0.015072,2,1,1,126,60,66,66.348198,sSE,0.015072
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,192.168.10.50,123,24.86.68.24,123,17,4.106114,6,3,3,540,270,270,1.217696,CON,4.106114
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,192.168.10.50,123,4.53.160.75,123,17,0.040631,2,1,1,180,90,90,24.611750,CON,0.040631
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,192.168.10.50,123,144.217.164.10,123,17,0.016463,2,1,1,180,90,90,60.742268,CON,0.016463
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63160,54.69.173.138,443,6,0.082677,2,1,1,126,60,66,12.095263,sSE,0.082677
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,51334,129.146.13.96,80,6,3.703829,5,2,3,330,132,198,1.079963,sSEfF,3.703829
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,37956,54.154.31.94,80,6,0.103450,3,1,2,198,66,132,19.333012,sSEfF,0.103450
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,46720,151.101.65.69,80,6,0.015222,2,1,1,132,66,66,65.694389,sSE,0.015222
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63074,23.15.4.9,80,6,0.014991,2,1,1,126,60,66,66.706688,sSE,0.014991
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,192.168.10.19,123,144.217.240.204,123,17,0.016168,2,1,1,180,90,90,61.850567,CON,0.016168
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63075,23.208.165.24,80,6,0.023230,2,1,1,126,60,66,43.047783,sSE,0.023230
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63073,104.97.73.166,80,6,0.023222,2,1,1,126,60,66,43.062614,sSE,0.023222
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,49028,172.217.9.238,80,6,0.036872,2,1,1,132,66,66,27.120852,sSE,0.036872
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,192.168.10.15,50054,65.55.252.202,443,6,0.084061,3,2,1,180,120,60,23.792248,sSEfF,0.084061
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62758,52.84.143.148,80,6,0.022181,2,1,1,126,60,66,45.083630,sSE,0.022181
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,192.168.10.50,123,91.189.91.157,123,17,0.036832,2,1,1,180,90,90,27.150303,CON,0.036832
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63033,192.35.249.124,80,6,2.569138,53,18,35,27683,3988,23695,20.240252,sSE,2.569138
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62757,52.84.143.148,80,6,0.021990,2,1,1,126,60,66,45.475216,sSE,0.021990
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,46360,173.222.140.253,443,6,0.023290,2,1,1,132,66,66,42.936882,sSE,0.023290
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62906,151.101.128.207,443,6,0.015196,2,1,1,126,60,66,65.806793,sSE,0.015196
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63249,23.194.180.169,80,6,0.023541,3,2,1,180,120,60,84.958160,sSEf,0.023541
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62668,104.17.239.25,443,6,0.014430,2,1,1,126,60,66,69.300064,sSE,0.014430
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62706,151.101.20.175,80,6,0.023210,2,1,1,126,60,66,43.084877,sSE,0.023210
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,50526,72.21.91.29,80,6,0.024070,2,1,1,132,66,66,41.545490,sSE,0.024070
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,49380,192.168.10.3,53,17,0.031078,4,2,2,486,152,334,96.531311,CON,0.031078
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,62070,192.168.10.1,53,17,0.030548,2,1,1,202,93,109,32.735367,CON,0.030548
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,54732,192.168.10.3,53,17,0.000202,4,2,2,486,152,334,14851.485352,CON,0.000202
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,61227,192.168.10.3,53,17,0.000164,4,2,2,360,164,196,18292.683594,CON,0.000164
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63251,34.202.69.17,80,6,0.352424,9,5,4,1413,637,776,22.699930,sSE,0.352424
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63088,23.61.187.27,80,6,0.036905,2,1,1,126,60,66,27.096598,sSE,0.036905
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62708,23.15.4.11,80,6,2.120222,8,5,3,2528,1549,979,3.301541,sSE,2.120222
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63252,34.202.69.17,80,6,1.047217,5,3,2,324,192,132,3.819648,sSE,1.047217
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63046,198.54.12.145,80,6,1.973862,8,2,6,926,120,806,3.546347,sSE,1.973862
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63038,198.54.12.145,80,6,1.971687,8,2,6,952,120,832,3.550259,sSE,1.971687
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63040,198.54.12.145,80,6,2.897978,7,2,5,632,120,512,2.070409,sSE,2.897978
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63045,198.54.12.145,80,6,1.927319,8,2,6,930,120,810,3.631988,sSE,1.927319
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63054,72.21.81.64,443,6,1.749674,41,18,23,20729,1080,19649,22.861403,sSE,1.749674
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63242,199.233.57.18,80,6,2.047744,6,4,2,3622,1640,1982,2.441711,sSE,2.047744
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,50281,192.168.10.3,53,17,0.023733,4,2,2,468,150,318,126.406273,CON,0.023733
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,61797,192.168.10.3,53,17,0.066163,4,2,2,616,152,464,45.342560,CON,0.066163
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,60589,192.168.10.1,53,17,0.023361,2,1,1,202,93,109,42.806389,CON,0.023361
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,60054,192.168.10.1,53,17,0.065734,2,1,1,316,94,222,15.212828,CON,0.065734
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62673,54.192.36.45,80,6,0.029552,2,1,1,126,60,66,33.838657,sSE,0.029552
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,52118,192.168.10.3,53,17,0.000159,4,2,2,360,164,196,18867.923828,CON,0.000159
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,192.168.10.9,61372,192.168.10.3,53,17,0.000200,4,2,2,588,166,422,15000.000000,CON,0.000200
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,41890,23.194.181.179,443,6,0.023129,2,1,1,132,66,66,43.235767,sSE,0.023129
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62875,172.217.10.130,80,6,2.556404,9,6,3,4429,1815,2614,3.129396,sSE,2.556404
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63248,23.194.180.169,80,6,0.392147,4,2,2,1087,495,592,7.650192,sSE,0.392147
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63072,52.3.119.216,80,6,1.925868,6,4,2,4096,1759,2337,2.596232,sSE,1.925868
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63084,172.217.10.6,443,6,1.862345,30,10,20,18161,1002,17159,15.571766,sSE,1.862345
