eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
70:6e:6d:1d:bb:02,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,8,4,4,504,240,264,0.8,50.4,63.0,1.1,4
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,2,1,1,185,119,66,0.2,18.5,92.5,0.554621848739,0.2
00:23:ae:9b:95:67,33:33:00:00:00:fb,17,-1,26,26,0,2782,2782,0,2.6,278.2,107.0,0,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,3,2,1,180,120,60,0.3,18.0,60.0,0.5,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,39,20,19,2413,1225,1188,3.9,241.3,61.8717948718,0.969795918367,17
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,8,4,4,1066,348,718,0.8,106.6,133.25,2.0632183908,4
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,7,4,3,467,287,180,0.7,46.7,66.7142857143,0.627177700348,1
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,6,3,3,540,270,270,0.6,54.0,90.0,1.0,3
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,2,7,4,3,432,240,192,0.7,43.2,61.7142857143,0.8,2
00:23:ae:9b:95:67,01:00:5e:00:00:fb,17,-1,26,26,0,2262,2262,0,2.6,226.2,87.0,0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,73,40,33,13005,5750,7255,7.3,1300.5,178.150684932,1.26173913043,7
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,17,-1,24,12,12,2852,912,1940,2.4,285.2,118.833333333,2.12719298246,6
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,233,148,85,16432,10822,5610,23.3,1643.2,70.5236051502,0.518388467936,48
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,-1,104,48,56,14701,9422,5279,10.4,1470.1,141.355769231,0.560284440671,5.0
