eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,2,1,1,185,119,66,0.2,18.5,92.5,0.554621848739,0.0555555555556
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,17,-1,32,16,16,4890,1272,3618,3.2,489.0,152.8125,2.84433962264,8
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,28086,16729,11357,18134185,1010992,17123193,2808.6,1813418.5,645.666346222,16.9370212623,6
70:6e:6d:1d:bb:08,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,2054,-1,2,1,1,120,60,60,0.2,12.0,60.0,1.0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,19,10,9,1336,680,656,1.9,133.6,70.3157894737,0.964705882353,8
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,2054,-1,2,1,1,120,60,60,0.2,12.0,60.0,1.0,1
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,20,10,10,3322,952,2370,2.0,332.2,166.1,2.48949579832,10
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,8,4,4,720,360,360,0.8,72.0,90.0,1.0,4
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,48,26,22,14287,3156,11131,4.8,1428.7,297.645833333,3.52693282636,4
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,-1,18,10,8,1188,660,528,1.8,118.8,66.0,0.8,8
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,-1,276,130,146,37261,19781,17480,27.6,3726.1,135.003623188,0.883676254992,18.0
