SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,46792,172.217.6.238,80,6,4.799647,5,3,2,330,198,132,0.833395,sSEfF,4.799647
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50594,172.217.10.74,443,6,4.623536,9,6,3,685,465,220,1.730277,sSEfF,4.623536
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,38231,172.217.10.142,443,6,3.615134,6,4,2,427,295,132,1.383075,sSEfF,3.615134
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,36716,93.184.216.16,443,6,4.794111,11,6,5,959,488,471,2.085893,sSEfF,4.794111
70:6e:6d:1d:bb:02,01:00:0c:cc:cc:cc,01:00:0c:cc:cc:cc,170,70:6e:6d:1d:bb:02,170,0,4.277524,2,2,0,914,914,0,0.233780,REQ,4.277524
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,192.168.10.5,63286,192.168.10.3,53,17,0.489905,6,4,2,518,300,218,10.206060,CON,0.489905
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,62461,192.168.10.1,53,17,0.489635,2,1,1,206,86,120,2.042338,CON,0.489635
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,55146,185.167.164.39,443,6,0.048384,7,4,3,539,341,198,124.007935,sSEfF,0.048384
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51056,104.97.121.67,443,6,0.023615,2,1,1,126,60,66,42.345966,sSE,0.023615
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,192.168.10.5,52773,192.168.10.3,53,17,0.000016,4,2,2,430,174,256,187500.000000,CON,0.000016
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,52774,172.217.11.2,443,17,0.115499,26,11,15,21980,2448,19532,216.452103,CON,0.115499
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1646,23.61.187.27,80,6,0.038874,2,1,1,126,60,66,25.724134,sSE,0.038874
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,39220,172.217.10.99,443,6,0.036396,3,2,1,290,178,112,54.951092,sSE,0.036396
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,192.168.10.15,49546,13.107.4.50,80,6,4.169601,88,46,42,59915,4353,55562,20.865307,sSE,4.169601
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,49513,211.14.21.32,443,6,1.401993,111,40,71,98452,3322,95130,78.459732,sSE,1.401993
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,49514,211.14.21.32,443,6,1.083068,58,22,36,46396,2274,44122,52.628273,sSE,1.083068
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,49515,211.14.21.32,443,6,1.185215,26,12,14,16181,2057,14124,21.093220,sSE,1.185215
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,49516,211.14.21.32,443,6,0.747989,17,8,9,9310,1418,7892,21.390690,sSE,0.747989
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,49517,211.14.21.32,443,6,1.979505,253,90,163,230454,6354,224100,127.304558,sSE,1.979505
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,49518,211.14.21.32,443,6,1.342931,75,28,47,63504,2618,60886,55.103352,sSE,1.342931
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51159,98.139.225.43,443,6,0.024900,5,2,3,325,120,205,160.642563,sSEfF,0.024900
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,123,138.68.46.177,123,17,0.092550,2,1,1,180,90,90,10.804970,CON,0.092550
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,49254,43.251.41.28,443,6,0.282090,4,2,2,1529,731,798,10.634904,E,0.282090
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50652,104.97.94.187,443,6,0.125780,3,2,1,260,160,100,15.900779,sSE,0.125780
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,192.168.10.5,65104,192.168.10.3,53,17,0.316853,6,4,2,626,340,286,15.780189,CON,0.316853
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,60770,192.168.10.1,53,17,0.316369,2,1,1,250,96,154,3.160866,CON,0.316369
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51187,23.103.189.158,443,6,5.071910,113,27,86,42531,9985,32546,22.082411,sSE,5.071910
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51130,172.82.206.2,443,6,0.034692,2,1,1,120,60,60,28.825089,sSE,0.034692
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51071,52.84.143.110,80,6,0.021958,2,1,1,126,60,66,45.541489,sSE,0.021958
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51075,23.50.75.27,80,6,0.023107,2,1,1,126,60,66,43.276928,sSE,0.023107
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51074,23.50.75.27,80,6,0.023099,2,1,1,126,60,66,43.291920,sSE,0.023099
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51073,23.50.75.27,80,6,0.023134,2,1,1,126,60,66,43.226418,sSE,0.023134
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51076,23.50.75.27,80,6,0.023131,2,1,1,126,60,66,43.232025,sSE,0.023131
