SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
2a:c3:45:65:7f:f9,aa:3c:f5:19:3c:c9,202.218.151.34,1344,10.0.0.2,80,6,0.000009,2,2,0,108,108,0,111111.109375,s,0.000009
2a:c3:45:65:7f:f9,aa:3c:f5:19:3c:c9,132.188.39.90,1326,10.0.0.2,80,6,0.000003,2,2,0,108,108,0,333333.312500,s,0.000003
2a:c3:45:65:7f:f9,aa:3c:f5:19:3c:c9,5.26.151.161,1330,10.0.0.2,80,6,0.000003,2,2,0,108,108,0,333333.312500,s,0.000003
2a:c3:45:65:7f:f9,aa:3c:f5:19:3c:c9,143.74.201.26,1331,10.0.0.2,80,6,0.000003,2,2,0,108,108,0,333333.312500,s,0.000003
2a:c3:45:65:7f:f9,aa:3c:f5:19:3c:c9,39.215.100.67,1349,10.0.0.2,80,6,0.000009,2,2,0,108,108,0,111111.109375,s,0.000009
2a:c3:45:65:7f:f9,aa:3c:f5:19:3c:c9,5.189.117.178,1332,10.0.0.2,80,6,0.000003,2,2,0,108,108,0,333333.312500,s,0.000003
2a:c3:45:65:7f:f9,aa:3c:f5:19:3c:c9,213.246.36.100,1334,10.0.0.2,80,6,0.000003,2,2,0,108,108,0,333333.312500,s,0.000003
2a:c3:45:65:7f:f9,aa:3c:f5:19:3c:c9,232.41.132.129,1335,10.0.0.2,80,6,0.000003,2,2,0,108,108,0,333333.312500,s,0.000003
2a:c3:45:65:7f:f9,aa:3c:f5:19:3c:c9,161.99.0.201,1338,10.0.0.2,80,6,0.000003,2,2,0,108,108,0,333333.312500,s,0.000003
2a:c3:45:65:7f:f9,aa:3c:f5:19:3c:c9,117.99.24.103,1350,10.0.0.2,80,6,0.000003,2,2,0,108,108,0,333333.312500,s,0.000003
2a:c3:45:65:7f:f9,aa:3c:f5:19:3c:c9,90.115.168.217,1339,10.0.0.2,80,6,0.000003,2,2,0,108,108,0,333333.312500,s,0.000003
2a:c3:45:65:7f:f9,aa:3c:f5:19:3c:c9,95.5.211.30,1340,10.0.0.2,80,6,0.000003,2,2,0,108,108,0,333333.312500,s,0.000003
2a:c3:45:65:7f:f9,aa:3c:f5:19:3c:c9,136.189.75.240,1325,10.0.0.2,80,6,0.000005,2,2,0,108,108,0,200000.000000,s,0.000005
