eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
00:25:00:a8:c4:60,ff:ff:ff:ff:ff:ff,2054,-1,27,26,1,1620,1560,60,2.7,162.0,60.0,0.0384615384615,1
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,2054,-1,2,1,1,120,60,60,0.2,12.0,60.0,1.0,1
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,17,-1,16,8,8,1828,648,1180,1.6,182.8,114.25,1.82098765432,4
00:25:00:a8:c4:60,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,26792,15056,11736,18615652,910682,17704970,2679.2,1861565.2,694.821289937,19.4414405907,6
00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
18:66:da:9b:e3:7d,b8:ac:6f:36:07:ee,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
b8:ac:6f:36:08:f5,01:00:5e:00:00:fc,17,-1,78,78,0,7176,7176,0,7.8,717.6,92.0,0,1
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,2
18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,18,9,9,1376,565,811,1.8,137.6,76.4444444444,1.43539823009,7
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,7435,4191,3244,5163851,265723,4898128,743.5,516385.1,694.532750504,18.4332105237,2
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,2,1,1,185,119,66,0.2,18.5,92.5,0.554621848739,0.0625
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,6,3,3,772,284,488,0.6,77.2,128.666666667,1.71830985915,3
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,2,1,1,132,66,66,0.2,13.2,66.0,1.0,1
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,-1,30,16,14,2104,1056,1048,3.0,210.4,70.1333333333,0.992424242424,8
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,30,15,15,1890,900,990,3.0,189.0,63.0,1.1,15
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,-1,175,89,86,20590,12290,8300,17.5,2059.0,117.657142857,0.675345809601,16.0
