eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
00:25:00:a8:c4:60,00:c1:b1:14:eb:31,6,2,8,5,3,584,349,235,0.8,58.4,73.0,0.67335243553,1
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,6,2,16,8,8,6295,1276,5019,1.6,629.5,393.4375,3.93338557994,1
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,-1,38,20,18,4688,1696,2992,3.8,468.8,123.368421053,1.7641509434,7
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,17,-1,4,2,2,454,172,282,0.4,45.4,113.5,1.63953488372,1
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,-1,4,2,2,420,154,266,0.4,42.0,105.0,1.72727272727,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,102,55,47,32259,8454,23805,10.2,3225.9,316.264705882,2.81582682754,16
00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,6,-1,2,1,1,126,66,60,0.2,12.6,63.0,0.909090909091,1
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,14,7,7,1897,678,1219,1.4,189.7,135.5,1.79793510324,7
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,2
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,2,14,7,7,900,450,450,1.4,90.0,64.2857142857,1.0,7
18:66:da:9b:e3:7d,b8:ac:6f:36:0a:8b,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,4,2,2,252,120,132,0.4,25.2,63.0,1.1,2
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,20,13,7,1780,1088,692,2.0,178.0,89.0,0.636029411765,6
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,19,10,9,5304,1597,3707,1.9,530.4,279.157894737,2.32122730119,4
b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,-1,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,2,4,2,2,252,120,132,0.4,25.2,63.0,1.1,2
