eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,2,1,1,185,119,66,0.2,18.5,92.5,0.554621848739,0.333333333333
18:66:da:9b:e3:7d,00:23:ae:9b:ad:b3,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,54,28,26,12318,6190,6128,5.4,1231.8,228.111111111,0.989983844911,18
18:66:da:9b:e3:7d,b8:ac:6f:36:04:e3,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,10,4,6,656,240,416,1.0,65.6,65.6,1.73333333333,3
b8:ac:6f:36:04:e3,00:23:ae:9b:ad:b3,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
70:6e:6d:1d:bb:0f,01:00:0c:cc:cc:cc,0,-1,1,1,0,458,458,0,0.1,45.8,458.0,0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,16,10,6,1144,686,458,1.6,114.4,71.5,0.667638483965,2
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,28,14,14,1848,924,924,2.8,184.8,66.0,1.0,14
b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1.0
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,-1,104,45,59,14642,9124,5518,10.4,1464.2,140.788461538,0.604778605875,3.0
