SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,246.178.41.248,2696,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,141.233.79.114,2697,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,113.191.163.196,2698,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,247.248.191.187,2699,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,245.61.39.114,2700,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,251.193.78.178,2701,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,57.138.151.156,2702,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,114.114.178.82,2703,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,113.91.242.224,2704,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,88.234.135.224,2705,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,166.72.39.41,2706,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,97.79.32.233,2707,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,189.133.38.168,2708,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,231.182.39.224,2709,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,168.51.232.244,2710,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,6.102.214.251,2711,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,106.174.55.146,2712,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,156.184.242.97,2713,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,102.44.132.123,2714,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,205.32.122.102,2715,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,248.51.74.138,2716,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,182.133.140.193,2717,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,91.4.6.178,2718,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,188.231.202.225,2719,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,38.183.228.96,2720,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,241.96.242.38,2721,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,121.39.119.44,2722,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,245.173.247.156,2723,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,177.79.126.205,2724,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,188.229.160.138,2725,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,231.39.30.132,2726,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,168.132.16.151,2727,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,63.80.12.80,2728,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,114.191.241.167,2729,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,241.122.138.56,2730,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,16.173.138.78,2731,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,215.178.5.64,2732,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,135.47.125.202,2733,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,183.16.189.132,2734,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,89.89.246.127,2735,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,80.173.82.226,2736,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,214.74.250.157,2737,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,38.213.188.127,2738,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,88.241.250.138,2739,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,156.97.167.235,2740,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,38.200.226.35,2741,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,205.125.106.163,2742,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,118.252.174.191,2743,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,155.31.241.112,2744,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,157.82.234.122,2745,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,61.156.62.244,2746,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,126.210.79.141,2747,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,88.190.90.19,2748,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,178.15.56.178,2749,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,61.122.215.241,2750,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,16.114.246.108,2751,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,27.32.162.56,2752,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,202.138.57.24,2753,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,174.245.55.92,2754,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,225.240.80.89,2755,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,165.39.80.108,2756,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,75.122.157.57,2757,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,234.167.151.178,2758,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,31.121.191.107,2759,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,63.32.124.39,2760,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,183.241.47.106,2761,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,226.119.193.79,2762,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,38.61.199.160,2763,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,12.190.157.206,2764,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,208.124.59.83,2765,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,162.178.176.146,2766,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,225.158.157.199,2767,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
6a:fc:91:1b:49:02,3a:19:19:7d:85:1d,90.166.102.213,2768,10.0.0.1,80,6,0.000000,1,1,0,54,54,0,0.000000,s,0.000000
