SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50193,54.192.39.112,443,6,4.869169,9,6,3,685,465,220,1.642991,EfF,4.869169
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50203,216.200.232.61,443,6,4.408117,6,3,3,1736,1074,662,1.134271,E,4.408117
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50095,13.107.4.50,80,6,4.996438,13719,8262,5457,8722666,502051,8220615,2745.555908,E,4.996438
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50214,199.16.156.41,443,6,4.879323,11,6,5,830,465,365,2.049465,EfFR,4.879323
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1449,54.149.95.48,443,6,0.085291,2,1,1,120,60,60,11.724566,E,0.085291
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,60586,23.50.75.27,80,6,0.023115,2,1,1,132,66,66,43.261951,E,0.023115
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50385,34.206.27.193,443,6,0.051348,5,3,2,350,205,145,77.899818,sSEfFR,0.051348
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50380,129.146.12.99,443,6,0.089811,4,3,1,265,205,60,33.403481,sSEfF,0.089811
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50379,54.81.28.54,443,6,0.051107,5,3,2,350,205,145,78.267166,sSEfFR,0.051107
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50381,52.84.145.70,443,6,0.022226,4,3,1,265,205,60,134.977051,sSEfF,0.022226
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,41058,13.113.197.64,443,6,0.193401,2,1,1,132,66,66,5.170604,E,0.193401
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50383,54.227.204.207,443,6,5.061333,12,8,4,4499,2422,2077,2.173340,sSE,5.061333
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,205.185.216.42,443,192.168.10.16,34994,6,0.026293,4,3,1,295,229,66,114.098808,EfF,0.026293
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,63530,192.168.10.3,53,17,0.053602,4,2,2,670,140,530,55.968063,CON,0.053602
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,61527,192.168.10.1,53,17,0.052896,2,1,1,357,81,276,18.905022,CON,0.052896
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,64220,192.168.10.3,53,17,0.052067,4,2,2,382,140,242,57.618069,CON,0.052067
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,60131,192.168.10.1,53,17,0.051655,2,1,1,213,81,132,19.359211,CON,0.051655
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,51721,192.168.10.3,53,17,0.000285,4,2,2,694,152,542,10526.316406,CON,0.000285
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,60930,192.168.10.3,53,17,0.024246,4,2,2,486,152,334,123.731750,CON,0.024246
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,62012,192.168.10.1,53,17,0.023751,2,1,1,254,95,159,42.103489,CON,0.023751
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50400,34.205.224.175,443,6,0.290665,15,8,7,6443,1106,5337,48.165413,sSE,0.290665
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,61694,192.168.10.3,53,17,0.024647,4,2,2,694,152,542,121.718674,CON,0.024647
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,61220,192.168.10.1,53,17,0.024168,2,1,1,369,87,282,41.377029,CON,0.024168
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,49735,192.168.10.3,53,17,0.050379,4,2,2,632,150,482,59.548622,CON,0.050379
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,60942,192.168.10.1,53,17,0.049788,2,1,1,338,86,252,20.085161,CON,0.049788
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,57701,192.168.10.3,53,17,0.000211,4,2,2,464,168,296,14218.008789,CON,0.000211
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,63806,192.168.10.3,53,17,0.000257,4,2,2,720,232,488,11673.151367,CON,0.000257
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,63903,192.168.10.3,53,17,0.048600,4,2,2,628,232,396,61.728397,CON,0.048600
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,61436,192.168.10.1,53,17,0.048169,2,1,1,336,127,209,20.760241,CON,0.048169
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50401,34.205.224.175,443,6,0.185996,12,6,6,5233,673,4560,59.141060,sSE,0.185996
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50402,50.116.194.23,443,6,3.176601,12,7,5,2141,1273,868,3.462821,sSEfF,3.176601
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50403,50.116.194.23,443,6,0.271070,12,7,5,5372,1720,3652,40.579922,sSE,0.271070
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,56042,192.168.10.3,53,17,0.000184,4,2,2,356,162,194,16304.347656,CON,0.000184
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50404,34.208.35.239,443,6,0.270469,12,7,5,3648,1192,2456,40.670094,sSE,0.270469
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50405,34.208.35.239,443,6,0.311011,10,6,4,2412,667,1745,28.937885,sSE,0.311011
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50406,52.86.69.207,443,6,0.333183,17,9,8,7792,1212,6580,48.021660,sSE,0.333183
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50407,52.86.69.207,443,6,0.392145,17,9,8,8244,1735,6509,40.801235,sSE,0.392145
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,63170,192.168.10.3,53,17,0.000240,4,2,2,708,226,482,12500.000000,CON,0.000240
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,53304,192.168.10.3,53,17,0.000195,4,2,2,668,238,430,15384.615234,CON,0.000195
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,57941,192.168.10.3,53,17,0.048141,4,2,2,608,226,382,62.316944,CON,0.048141
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,61337,192.168.10.1,53,17,0.047738,2,1,1,326,124,202,20.947672,CON,0.047738
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,63339,192.168.10.3,53,17,0.024392,4,2,2,640,238,402,122.991150,CON,0.024392
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,60221,192.168.10.1,53,17,0.024007,2,1,1,342,130,212,41.654518,CON,0.024007
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,123,208.79.89.249,123,17,0.077990,2,1,1,180,90,90,12.822156,CON,0.077990
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,123,208.75.88.4,123,17,0.077480,2,1,1,180,90,90,12.906556,CON,0.077480
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,65167,192.168.10.3,53,17,0.000190,4,2,2,418,152,266,15789.473633,CON,0.000190
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,60323,192.168.10.3,53,17,0.000184,4,2,2,380,174,206,16304.347656,CON,0.000184
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,192.168.10.17,,192.168.10.1,,2054,0.000469,2,1,1,120,60,60,2132.196289,CON,0.000469
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50408,50.63.243.230,80,6,0.111004,9,5,4,959,719,240,72.069473,sSEfF,0.111004
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50409,50.63.243.230,80,6,0.117801,9,5,4,965,719,246,67.911133,sSEfF,0.117801
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50410,50.63.243.230,80,6,0.134548,9,5,4,961,721,240,59.458336,sSEfF,0.134548
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50411,50.63.243.230,80,6,0.134448,9,5,4,967,721,246,59.502556,sSEfF,0.134448
