eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
00:1e:4f:d4:ca:28,01:00:5e:00:00:16,2,-1,4,4,0,240,240,0,0.4,24.0,60.0,0,2
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,-1,14,8,6,1322,662,660,1.4,132.2,94.4285714286,0.996978851964,3
00:1e:4f:d4:ca:28,ff:ff:ff:ff:ff:ff,17,-1,26,26,0,2756,2756,0,2.6,275.6,106.0,0,1
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,2,16,8,8,1015,480,535,1.6,101.5,63.4375,1.11458333333,7
00:1e:4f:d4:ca:28,01:00:5e:7f:ff:fa,17,-1,156,156,0,27924,27924,0,15.6,2792.4,179.0,0,1
b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,2054,-1,28,26,2,1680,1560,120,2.8,168.0,60.0,0.0769230769231,1
00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,-1,8,4,4,1146,364,782,0.8,114.6,143.25,2.14835164835,2
18:66:da:9b:e3:7d,b8:ac:6f:36:07:ee,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,66,32,34,4094,1920,2174,6.6,409.4,62.0303030303,1.13229166667,28
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,6,3,3,700,282,418,0.6,70.0,116.666666667,1.48226950355,3
00:23:ae:9b:95:67,01:00:5e:00:00:fb,17,-1,78,78,0,6786,6786,0,7.8,678.6,87.0,0,1
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,2
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,20,10,10,1254,600,654,2.0,125.4,62.7,1.09,10
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,17,-1,4,2,2,416,172,244,0.4,41.6,104.0,1.41860465116,1
00:1e:4f:d4:ca:28,33:33:00:00:00:16,58,-1,52,52,0,4680,4680,0,5.2,468.0,90.0,0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,-1,4,2,2,386,195,191,0.4,38.6,96.5,0.979487179487,1.0
00:23:ae:9b:95:67,33:33:00:00:00:fb,17,-1,78,78,0,8346,8346,0,7.8,834.6,107.0,0,1
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,17,-1,9,5,4,819,470,349,0.9,81.9,91.0,0.742553191489,3
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,30123,18347,11776,18861335,1107860,17753475,3012.3,1886133.5,626.143976364,16.0250166989,2
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,25,15,10,6904,1691,5213,2.5,690.4,276.16,3.08279124778,2
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,2054,-1,2,1,1,120,60,60,0.2,12.0,60.0,1.0,1
00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,1
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,4,2,2,264,132,132,0.4,26.4,66.0,1.0,2
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,60,30,30,5400,2700,2700,6.0,540.0,90.0,1.0,11
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,7,4,3,512,283,229,0.7,51.2,73.1428571429,0.809187279152,1
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,2,1,1,185,119,66,0.2,18.5,92.5,0.554621848739,1.0
