eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
b8:ac:6f:36:08:f5,01:00:5e:7f:ff:fa,17,-1,78,78,0,7176,7176,0,7.8,717.6,92.0,0,1
b8:ac:6f:36:08:f5,01:00:5e:00:00:fc,17,-1,182,182,0,18408,18408,0,18.2,1840.8,101.142857143,0,3
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,-1,4,2,2,348,174,174,0.4,34.8,87.0,1.0,1
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,17,-1,12,6,6,1502,602,900,1.2,150.2,125.166666667,1.4950166113,3
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,-1,23,11,12,1500,720,780,2.3,150.0,65.2173913043,1.08333333333,11
70:6e:6d:1d:bb:05,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
b8:ac:6f:36:08:f5,33:33:00:01:00:03,17,-1,104,104,0,13312,13312,0,10.4,1331.2,128.0,0,2
70:6e:6d:1d:bb:03,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,72,40,32,6926,4103,2823,7.2,692.6,96.1944444444,0.688033146478,19
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,14,7,7,1585,665,920,1.4,158.5,113.214285714,1.38345864662,7
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,13,7,6,804,420,384,1.3,80.4,61.8461538462,0.914285714286,6
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,-1,4,2,2,265,120,145,0.4,26.5,66.25,1.20833333333,1
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,2
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,32,17,15,12865,4096,8769,3.2,1286.5,402.03125,2.14086914062,3
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,17,-1,20,10,10,2476,798,1678,2.0,247.6,123.8,2.10275689223,5
b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,-1,264,133,131,29901,17156,12745,26.4,2990.1,113.261363636,0.742888785265,22.0
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,30360,18297,12063,19279272,1109112,18170160,3036.0,1927927.2,635.022134387,16.3826196092,7
b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,6,-1,6,4,2,360,240,120,0.6,36.0,60.0,0.5,1
b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,17,-1,18,10,8,1822,844,978,1.8,182.2,101.222222222,1.15876777251,4
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,38,27,11,2555,1845,710,3.8,255.5,67.2368421053,0.384823848238,9
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,24,15,9,3118,2204,914,2.4,311.8,129.916666667,0.414700544465,3
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,2,1,1,185,119,66,0.2,18.5,92.5,0.554621848739,0.0454545454545
