eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,17,-1,8,4,4,868,292,576,0.8,86.8,108.5,1.97260273973,2
00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,-1,8,4,4,982,328,654,0.8,98.2,122.75,1.99390243902,2
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,31,15,16,17144,3263,13881,3.1,1714.4,553.032258065,4.25406068036,2
b8:ac:6f:36:0b:a8,18:66:da:9b:e3:7d,17,-1,220,110,110,26088,8698,17390,22.0,2608.8,118.581818182,1.99931018625,55
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,124,63,61,8794,4340,4454,12.4,879.4,70.9193548387,1.02626728111,38
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,22,13,9,7959,3785,4174,2.2,795.9,361.772727273,1.10277410832,4
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,2,1,1,185,119,66,0.2,18.5,92.5,0.554621848739,0.2
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,2,6,3,3,378,180,198,0.6,37.8,63.0,1.1,3
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,50,25,25,6303,2285,4018,5.0,630.3,126.06,1.75842450766,25
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,3723,1635,2088,2918658,184296,2734362,372.3,291865.8,783.953263497,14.8367951556,72
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,-1,316,155,161,41536,23799,17737,31.6,4153.6,131.443037975,0.74528341527,5.0
