eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
b8:ac:6f:36:07:ee,33:33:00:01:00:02,17,-1,26,26,0,4290,4290,0,2.6,429.0,165.0,0,1
b8:ac:6f:36:0b:a8,18:66:da:9b:e3:7d,17,-1,8,4,4,762,298,464,0.8,76.2,95.25,1.55704697987,2
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,6,2,2,1,1,120,60,60,0.2,12.0,60.0,1.0,1
70:6e:6d:1d:bb:04,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
b8:ac:6f:36:08:f5,ff:ff:ff:ff:ff:ff,2054,-1,28,26,2,1680,1560,120,2.8,168.0,60.0,0.0769230769231,1
00:19:b9:0a:69:f1,01:00:5e:00:00:fb,17,-1,104,104,0,8476,8476,0,10.4,847.6,81.5,0,2
b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,17,-1,16,8,8,1448,558,890,1.6,144.8,90.5,1.59498207885,4
00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,-1,8,4,4,986,352,634,0.8,98.6,123.25,1.80113636364,2
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,6,3,3,372,180,192,0.6,37.2,62.0,1.06666666667,3
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,18,9,9,2165,859,1306,1.8,216.5,120.277777778,1.52037252619,9
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,17,-1,77,38,39,6930,3420,3510,7.7,693.0,90.0,1.02631578947,16
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,4,2,2,252,120,132,0.4,25.2,63.0,1.1,2
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,17,-1,8,4,4,720,360,360,0.8,72.0,90.0,1.0,4
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,23,11,12,6487,1297,5190,2.3,648.7,282.043478261,4.00154202005,6
b8:ac:6f:36:08:f5,00:19:b9:0a:69:f1,6,2,50,22,28,3470,1436,2034,5.0,347.0,69.4,1.41643454039,1
00:19:b9:0a:69:f1,ff:ff:ff:ff:ff:ff,17,-1,52,52,0,3614,3614,0,5.2,361.4,69.5,0,2
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,17,-1,36,18,18,3886,1492,2394,3.6,388.6,107.944444444,1.60455764075,9
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,43,22,21,19840,5217,14623,4.3,1984.0,461.395348837,2.80295188806,3
00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,-1,16,8,8,1104,552,552,1.6,110.4,69.0,1.0,6
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,2,106,57,49,8114,4639,3475,10.6,811.4,76.5471698113,0.749083854279,29
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,69,36,33,11113,4560,6553,6.9,1111.3,161.057971014,1.43706140351,19
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,555,273,282,120370,30945,89425,55.5,12037.0,216.882882883,2.88980449184,129
00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,1,-1,4,4,0,388,388,0,0.4,38.8,97.0,0,2
00:19:b9:0a:69:f1,33:33:00:00:00:fb,17,-1,104,104,0,10556,10556,0,10.4,1055.6,101.5,0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,12,6,6,792,396,396,1.2,79.2,66.0,1.0,6
