eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,14,7,7,2447,1607,840,1.4,244.7,174.785714286,0.522713130056,1
70:6e:6d:1d:bb:09,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,15,10,5,1110,770,340,1.5,111.0,74.0,0.441558441558,2
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,19,9,10,1201,540,661,1.9,120.1,63.2105263158,1.22407407407,7
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,-1,30707,18202,12505,19955495,1114949,18840546,3070.7,1995549.5,649.86794542,16.8981235913,3
00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,6,-1,12,8,4,3180,2140,1040,1.2,318.0,265.0,0.485981308411,2
00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,6,-1,2,1,1,126,66,60,0.2,12.6,63.0,0.909090909091,0.0714285714286
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,158,79,79,39158,7996,31162,15.8,3915.8,247.835443038,3.8971985993,42
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,6,3,3,540,270,270,0.6,54.0,90.0,1.0,3
b8:ac:6f:36:04:e3,ff:ff:ff:ff:ff:ff,17,-1,52,52,0,13702,13702,0,5.2,1370.2,263.5,0,1
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,4,2,2,396,182,214,0.4,39.6,99.0,1.17582417582,2
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,10,5,5,660,330,330,1.0,66.0,66.0,1.0,5
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,-1,23,14,9,1568,943,625,2.3,156.8,68.1739130435,0.662778366914,4
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,5,2,3,317,120,197,0.5,31.7,63.4,1.64166666667,2
b8:ac:6f:36:0b:a8,18:66:da:9b:e3:7d,17,-1,12,6,6,1412,490,922,1.2,141.2,117.666666667,1.88163265306,3
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,-1,30,15,15,1878,900,978,3.0,187.8,62.6,1.08666666667,14.0
