eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
b8:ac:6f:36:0a:8b,ff:ff:ff:ff:ff:ff,2054,-1,28,26,2,1680,1560,120,2.8,168.0,60.0,0.0769230769231,1
b8:ac:6f:36:0a:8b,00:19:b9:0a:69:f1,6,2,74,36,38,12235,9589,2646,7.4,1223.5,165.337837838,0.275941182605,2
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,6,2,29,15,14,6244,3344,2900,2.9,624.4,215.310344828,0.867224880383,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,36486,19738,16748,26540278,1247528,25292750,3648.6,2654027.8,727.409910651,20.2742944447,2
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,80,43,37,9155,6136,3019,8.0,915.5,114.4375,0.492014341591,14
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,2,2,1,1,132,66,66,0.2,13.2,66.0,1.0,1
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,14,7,7,924,462,462,1.4,92.4,66.0,1.0,7
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,70,35,35,4338,2100,2238,7.0,433.8,61.9714285714,1.06571428571,33
00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,6,-1,12,8,4,3180,2140,1040,1.2,318.0,265.0,0.485981308411,2
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,44,24,20,8566,2520,6046,4.4,856.6,194.681818182,2.39920634921,6
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,2,1,1,185,119,66,0.2,18.5,92.5,0.554621848739,1
