SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62915,199.244.50.41,80,6,5.006600,5,3,2,306,180,126,0.798945,sSEfF,5.006600
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62914,199.244.50.41,80,6,5.005888,5,3,2,306,180,126,0.799059,sSEfF,5.005888
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63018,199.244.50.41,80,6,5.001809,5,3,2,306,180,126,0.799711,sSEfF,5.001809
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63019,199.244.50.41,80,6,5.002499,5,3,2,306,180,126,0.799600,sSEfF,5.002499
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62918,199.244.50.41,80,6,5.003580,5,3,2,306,180,126,0.799428,sSEfF,5.003580
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63115,209.15.36.32,80,6,3.001951,2,2,0,132,132,0,0.333117,s,3.001951
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63122,209.15.36.32,80,6,2.991031,2,2,0,132,132,0,0.334333,s,2.991031
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,63123,23.21.69.150,80,6,2.615210,11,6,5,1538,740,798,3.823785,sSEfF,2.615210
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,42738,172.217.10.227,443,6,3.869999,9,6,3,763,519,244,2.067184,sSEfF,3.869999
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,34048,172.217.12.142,443,6,4.868086,9,6,3,763,519,244,1.643356,sSEfF,4.868086
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,34904,157.240.2.25,443,6,3.868702,13,8,5,1080,633,447,3.101816,sSEfR,3.868702
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,45206,172.217.12.163,443,6,3.870321,9,6,3,763,519,244,2.067012,sSEfF,3.870321
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,52926,172.217.3.109,443,6,3.870313,9,6,3,763,519,244,2.067016,sSEfF,3.870313
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62709,23.21.83.14,80,6,4.965533,5,2,3,1041,654,387,0.805553,sSE,4.965533
00:19:b9:0a:69:f1,01:00:5e:00:00:fb,192.168.10.50,5353,224.0.0.251,5353,17,1.628026,52,52,0,7124,7124,0,31.326281,REQ,1.628026
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,192.168.10.12,51462,172.217.11.8,443,6,3.867800,9,6,3,763,519,244,2.068359,sSEfF,3.867800
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,51842,52.15.124.132,443,6,4.983170,4,2,2,265,120,145,0.602026,sSEfF,4.983170
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,51844,52.15.124.132,443,6,4.983157,4,2,2,265,120,145,0.602028,sSEfF,4.983157
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,192.168.10.5,51843,52.15.124.132,443,6,4.983157,4,2,2,265,120,145,0.602028,sSEfF,4.983157
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,62484,172.217.6.230,443,6,0.965982,28,7,21,2487,704,1783,27.950830,E,0.965982
00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,192.168.10.50,123,206.108.0.134,123,17,3.981205,8,4,4,720,360,360,1.758262,CON,3.981205
