eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,-1,28,7,21,2555,772,1783,2.8,255.5,91.25,2.30958549223,1
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,12,5,7,797,300,497,1.2,79.7,66.4166666667,1.65666666667,4
00:19:b9:0a:69:f1,01:00:5e:00:00:16,2,-1,2,2,0,120,120,0,0.2,12.0,60.0,0,1
00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,6,2,2,1,1,120,60,60,0.2,12.0,60.0,1.0,1
6e:31:55:ef:97:39,33:33:00:00:00:02,58,-1,1,1,0,70,70,0,0.1,7.0,70.0,0,1
00:19:b9:0a:69:f1,33:33:00:00:00:16,58,-1,26,26,0,2340,2340,0,2.6,234.0,90.0,0,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
18:66:da:9b:e3:7d,b8:ac:6f:36:0b:a8,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
00:19:b9:0a:69:f1,01:00:5e:00:00:fb,17,-1,364,364,0,51376,51376,0,36.4,5137.6,141.142857143,0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,18,10,8,1151,647,504,1.8,115.1,63.9444444444,0.778979907264,5
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,50,25,25,6856,2417,4439,5.0,685.6,137.12,1.83657426562,25
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,3747,2045,1702,2059707,198681,1861026,374.7,205970.7,549.694955965,9.36690473674,185
00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,17,-1,8,8,0,552,552,0,0.8,55.2,69.0,0,2
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:19:b9:0a:69:f1,33:33:ff:2f:ae:4c,58,-1,26,26,0,2028,2028,0,2.6,202.8,78.0,0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,20,9,11,1320,594,726,2.0,132.0,66.0,1.22222222222,7
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,47,24,23,4799,2864,1935,4.7,479.9,102.106382979,0.67562849162,23
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,4,2,2,246,120,126,0.4,24.6,61.5,1.05,2
b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,17,-1,228,114,114,27780,9328,18452,22.8,2778.0,121.842105263,1.97813036021,57
