SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,192.168.10.15,49497,72.21.91.29,80,6,4.851618,5,3,2,306,180,126,0.824467,sSEfF,4.851618
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1610,23.61.187.27,80,6,3.202295,6,3,3,366,180,186,1.561380,sSEfF,3.202295
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50668,172.217.12.163,443,6,4.096593,9,6,3,685,465,220,1.952842,sSEfF,4.096593
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,192.168.10.15,49516,64.4.54.254,443,6,3.586039,10,6,4,5010,4100,910,2.509733,sSE,3.586039
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,58047,192.168.10.3,53,17,0.227109,6,4,2,696,336,360,22.015860,CON,0.227109
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,62544,192.168.10.1,53,17,0.226647,2,1,1,286,95,191,4.412148,CON,0.226647
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51058,104.97.121.67,443,6,4.031677,113,53,60,36487,6024,30463,27.780005,sSE,4.031677
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1627,184.169.175.8,443,6,0.086747,2,1,1,120,60,60,11.527777,sSE,0.086747
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51059,104.97.121.67,443,6,0.140167,20,10,10,6046,1127,4919,135.552597,sSEfFR,0.140167
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51060,54.83.186.252,443,6,3.787866,17,9,8,6898,1398,5500,4.224014,sSE,3.787866
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51061,104.97.121.67,443,6,0.319390,20,10,10,6040,1121,4919,59.488400,sSEfR,0.319390
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51062,104.97.121.67,443,6,1.421973,497,232,265,393783,15251,378532,348.811127,sSE,1.421973
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51063,64.95.182.2,443,6,3.909265,36,18,18,23755,2204,21551,8.953090,sSE,3.909265
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,55428,192.168.10.3,53,17,0.060787,4,2,2,594,220,374,49.352657,CON,0.060787
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,60842,192.168.10.1,53,17,0.060628,2,1,1,319,121,198,16.494028,CON,0.060628
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1617,52.17.89.12,80,6,0.103872,2,1,1,126,60,66,9.627234,sSE,0.103872
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50700,23.194.181.103,443,6,0.023130,2,1,1,126,60,66,43.233894,sSE,0.023130
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1646,23.61.187.27,80,6,0.038902,2,1,1,126,60,66,25.705620,sSE,0.038902
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1647,23.61.187.27,80,6,0.038794,2,1,1,126,60,66,25.777182,sSE,0.038794
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,62893,192.168.10.3,53,17,0.023615,4,2,2,458,164,294,127.037895,CON,0.023615
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,61204,192.168.10.1,53,17,0.023259,2,1,1,251,93,158,42.994110,CON,0.023259
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51064,23.217.22.161,443,6,0.936487,21,10,11,7882,1110,6772,21.356409,sSE,0.936487
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51065,23.217.22.161,443,6,1.063831,63,33,30,33351,2765,30586,58.279934,sSEfFR,1.063831
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51066,23.217.22.161,443,6,1.063942,103,53,50,63910,3967,59943,95.869888,sSEfFR,1.063942
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51067,23.217.22.161,443,6,1.117750,219,120,99,141876,7998,133878,195.034653,sSEfFR,1.117750
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51068,23.217.22.161,443,6,4.731538,877,582,295,466186,39147,427039,185.140656,sSE,4.731538
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51069,23.217.22.161,443,6,1.063373,35,19,16,11345,1928,9417,31.973730,sSEfR,1.063373
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51070,23.217.22.161,443,6,1.063382,40,21,19,16006,2048,13958,36.675438,sSEfR,1.063382
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,59028,192.168.10.3,53,17,0.000219,4,2,2,528,168,360,13698.630859,CON,0.000219
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,58722,192.168.10.3,53,17,0.000198,4,2,2,600,172,428,15151.515625,CON,0.000198
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1644,129.146.12.96,443,6,0.087265,2,1,1,126,60,66,11.459348,sSE,0.087265
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51071,52.84.143.110,80,6,0.352903,7,4,3,1837,678,1159,17.001839,sSE,0.352903
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,55929,192.168.10.3,53,17,0.062668,4,2,2,474,172,302,47.871319,CON,0.062668
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,61023,192.168.10.1,53,17,0.062274,2,1,1,259,97,162,16.058065,CON,0.062274
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,52142,192.168.10.3,53,17,0.215814,6,4,2,626,344,282,23.168098,CON,0.215814
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,62505,192.168.10.1,53,17,0.215578,2,1,1,249,97,152,4.638692,CON,0.215578
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,53604,192.168.10.3,53,17,0.023781,4,2,2,456,168,288,126.151131,CON,0.023781
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,60154,192.168.10.1,53,17,0.023755,2,1,1,250,95,155,42.096397,CON,0.023755
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,60057,192.168.10.3,53,17,0.000223,4,2,2,482,154,328,13452.915039,CON,0.000223
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,60352,192.168.10.3,53,17,0.310773,8,4,4,836,304,532,22.524481,CON,0.310773
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,62088,192.168.10.1,53,17,0.199300,2,1,1,212,98,114,5.017561,CON,0.199300
