eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,6,2,3,2,1,180,120,60,0.3,18.0,60.0,0.5,1
5a:dd:6b:59:bc:46,33:33:00:00:00:02,58,-1,2,2,0,140,140,0,0.2,14.0,70.0,0,1
00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,106,54,52,6823,3474,3349,10.6,682.3,64.3679245283,0.964018422568,36
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,4,2,2,636,182,454,0.4,63.6,159.0,2.49450549451,2
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,-1,4,2,2,1527,730,797,0.4,152.7,381.75,1.09178082192,1
70:6e:6d:1d:bb:0d,01:00:0c:cc:cc:cc,0,-1,1,1,0,458,458,0,0.1,45.8,458.0,0,1
00:23:ae:9b:95:67,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,6,3,3,391,180,211,0.6,39.1,65.1666666667,1.17222222222,2
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,17,-1,16,8,8,2048,624,1424,1.6,204.8,128.0,2.28205128205,4
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,-1,60,27,33,8264,5173,3091,6.0,826.4,137.733333333,0.597525613764,4.0
70:6e:6d:1d:bb:09,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,4,2,2,252,120,132,0.4,25.2,63.0,1.1,2
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,2,114,68,46,8924,5349,3575,11.4,892.4,78.2807017544,0.668349224154,19
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,16,8,8,1056,528,528,1.6,105.6,66.0,1.0,8
24:6e:96:4a:37:7a,33:33:ff:70:07:dd,58,-1,6,6,0,516,516,0,0.6,51.6,86.0,0,1
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,6,2,16,9,7,1150,626,524,1.6,115.0,71.875,0.837060702875,2
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,2
24:6e:96:4a:37:7a,33:33:ff:f6:bd:7b,58,-1,6,6,0,516,516,0,0.6,51.6,86.0,0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,76,39,37,6880,3145,3735,7.6,688.0,90.5263157895,1.18759936407,31
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,2,1,1,185,119,66,0.2,18.5,92.5,0.554621848739,0.25
