eth_src,eth_dst,ip_proto,state_flag,pkts,src_pkts,dst_pkts,bytes,src_bytes,dst_bytes,pkts_per_sec,bytes_per_second,bytes_per_packet,packet_pair_ratio,pair_flow
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,17,-1,8,4,4,852,314,538,0.8,85.2,106.5,1.71337579618,2
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,6,2,18,12,6,1370,930,440,1.8,137.0,76.1111111111,0.47311827957,2
00:25:00:a8:c4:60,00:c1:b1:14:eb:31,17,-1,2,1,1,180,90,90,0.2,18.0,90.0,1.0,1
00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,1
70:6e:6d:1d:bb:08,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,2,154,73,81,13332,6395,6937,15.4,1333.2,86.5714285714,1.08475371384,60
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,17,-1,2,1,1,204,94,110,0.2,20.4,102.0,1.17021276596,1
70:6e:6d:1d:bb:0f,01:00:0c:cc:cc:cc,0,-1,1,1,0,458,458,0,0.1,45.8,458.0,0,1
70:6e:6d:1d:bb:06,01:00:0c:cc:cc:cc,0,-1,1,1,0,457,457,0,0.1,45.7,457.0,0,1
b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,6,2,12,5,7,824,300,524,1.2,82.4,68.6666666667,1.74666666667,3
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,2054,-1,4,2,2,240,120,120,0.4,24.0,60.0,1.0,1
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,-1,2,1,1,132,66,66,0.2,13.2,66.0,1.0,1.0
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,6,-1,2,1,1,126,60,66,0.2,12.6,63.0,1.1,1
00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,6,2,10,5,5,692,340,352,1.0,69.2,69.2,1.03529411765,4
b8:ac:6f:36:08:f5,33:33:00:01:00:02,17,-1,26,26,0,4290,4290,0,2.6,429.0,165.0,0,1
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,6,2,24,12,12,1584,792,792,2.4,158.4,66.0,1.0,12
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,6,2,142,71,71,52105,6649,45456,14.2,5210.5,366.936619718,6.83651676944,23
b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,2
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,6,2,2,1,1,132,66,66,0.2,13.2,66.0,1.0,1
00:23:ae:9b:95:67,00:c1:b1:14:eb:31,17,-1,4,2,2,360,180,180,0.4,36.0,90.0,1.0,2
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,6,2,118,61,57,8234,4228,4006,11.8,823.4,69.7796610169,0.947492904447,48
00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,6,-1,2,1,1,185,119,66,0.2,18.5,92.5,0.554621848739,1.0
