SrcMac,DstMac,SrcAddr,Sport,DstAddr,Dport,Proto,Mean,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Rate,State,Dur
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,192.168.10.51,54985,142.0.160.13,80,6,5.008182,6,3,3,396,198,198,0.998366,sSEfF,5.008182
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,192.168.10.51,57716,207.109.221.240,80,6,5.088632,5,3,2,330,198,132,0.786066,sSEfF,5.088632
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,192.168.10.51,55210,8.18.45.80,80,6,4.769043,5,3,2,300,180,120,0.838743,sSEfF,4.769043
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50673,93.184.216.180,443,6,4.491605,11,6,5,863,440,423,2.226376,sSEfF,4.491605
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,192.168.10.51,56330,198.54.12.145,80,6,4.566178,6,3,3,396,198,198,1.095008,sSEfF,4.566178
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,64606,192.168.10.3,53,17,3.314211,8,8,0,680,680,0,2.112117,INT,3.314211
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51113,98.139.225.35,443,6,4.595585,19,9,10,7761,2462,5299,3.916803,sSE,4.595585
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51120,74.205.41.74,443,6,3.518806,28,13,15,9790,3346,6444,7.673058,sSE,3.518806
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51068,23.217.22.161,443,6,2.346240,1552,863,689,974338,63267,911071,661.057678,sSE,2.346240
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1581,35.186.184.153,443,6,4.832076,7,3,4,451,180,271,1.241702,sSEfF,4.832076
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1582,35.186.184.153,443,6,4.827890,7,3,4,451,180,271,1.242779,sSEfF,4.827890
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1622,54.209.32.107,80,6,0.782129,6,3,3,366,180,186,6.392807,sSEfF,0.782129
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1633,52.9.151.139,80,6,0.611804,6,3,3,366,180,186,8.172552,sSEfF,0.611804
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1629,52.17.89.12,80,6,0.337155,6,3,3,360,180,180,14.829974,sSEfF,0.337155
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1637,52.35.43.63,80,6,0.574549,6,3,3,366,180,186,8.702477,sSEfF,0.574549
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1628,52.17.89.12,80,6,0.204647,6,3,3,360,180,180,24.432314,sSEfF,0.204647
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1617,52.17.89.12,80,6,0.103420,4,2,2,240,120,120,29.007929,sSEfF,0.103420
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1627,184.169.175.8,443,6,0.417770,6,3,3,385,180,205,11.968307,sSEfF,0.417770
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1646,23.61.187.27,80,6,0.038799,2,1,1,126,60,66,25.773861,sSE,0.038799
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1647,23.61.187.27,80,6,5.023986,5,3,2,306,180,126,0.796181,sSEfF,5.023986
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,50700,23.194.181.103,443,6,4.106665,8,4,4,536,265,271,1.704546,sSEfFR,4.106665
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,192.168.10.51,48725,23.15.4.16,80,6,0.015410,3,2,1,198,132,66,129.785843,sSEfF,0.015410
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,192.168.10.51,38625,23.15.4.9,80,6,0.026724,3,2,1,198,132,66,74.839096,sSEfF,0.026724
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,192.168.10.51,37548,172.217.9.238,443,6,0.036706,4,3,1,295,229,66,81.730507,sSEfF,0.036706
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,192.168.10.51,48727,23.15.4.16,80,6,0.022959,3,2,1,198,132,66,87.111809,sSEfF,0.022959
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,192.168.10.51,48728,23.15.4.16,80,6,0.015174,3,2,1,198,132,66,131.804413,sSEfF,0.015174
b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,192.168.10.51,48726,23.15.4.16,80,6,0.015155,3,2,1,198,132,66,131.969650,sSEfF,0.015155
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1644,129.146.12.96,443,6,4.656894,7,3,4,451,180,271,1.288412,sSEfF,4.656894
70:6e:6d:1d:bb:04,01:00:0c:cc:cc:cc,01:00:0c:cc:cc:cc,170,70:6e:6d:1d:bb:04,170,0,0.000000,1,1,0,457,457,0,0.000000,INT,0.000000
00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,192.168.10.15,65012,192.168.10.3,53,17,0.049085,4,2,2,480,172,308,61.118469,CON,0.049085
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,62458,192.168.10.1,53,17,0.048491,2,1,1,262,97,165,20.622383,CON,0.048491
b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,192.168.10.9,1567,172.217.10.226,443,6,0.230773,4,2,2,320,160,160,12.999787,sSE,0.230773
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51129,74.119.118.74,443,6,0.219669,12,6,6,5673,922,4751,50.075340,sSE,0.219669
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51130,172.82.206.2,443,6,0.230760,16,7,9,3510,737,2773,65.002602,sSE,0.230760
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51131,172.82.206.2,443,6,0.201250,11,6,5,2705,677,2028,49.689442,sSE,0.201250
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,192.168.10.16,24246,192.168.10.3,53,17,0.000265,4,2,2,392,146,246,11320.753906,CON,0.000265
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,192.168.10.16,55124,192.168.10.3,53,17,0.000263,4,2,2,472,146,326,11406.844727,CON,0.000263
00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,192.168.10.16,44659,192.168.10.3,53,17,0.000191,4,2,2,392,146,246,15706.806641,CON,0.000191
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,57248,192.229.211.40,443,6,0.414405,16,8,8,5051,1314,3737,36.196476,sSE,0.414405
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,52144,192.168.10.3,53,17,0.048423,4,2,2,416,160,256,61.954029,CON,0.048423
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,61321,192.168.10.1,53,17,0.047990,2,1,1,200,92,108,20.837673,CON,0.047990
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51071,52.84.143.110,80,6,0.022245,2,1,1,126,60,66,44.953922,sSE,0.022245
18:66:da:9b:e3:7d,b8:ac:6f:36:04:e3,192.168.10.3,,192.168.10.12,,2054,0.000008,4,2,2,240,120,120,375000.000000,CON,0.000008
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,63068,192.168.10.3,53,17,0.000006,4,2,2,356,162,194,499999.968750,CON,0.000006
b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,192.168.10.14,54791,192.168.10.3,53,17,0.023675,4,2,2,380,162,218,126.715942,CON,0.023675
18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,192.168.10.3,60938,192.168.10.1,53,17,0.023341,2,1,1,212,92,120,42.843067,CON,0.023341
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51132,31.13.80.12,443,6,0.722684,41,20,21,18771,2450,16321,55.349224,sSE,0.722684
70:6e:6d:1d:bb:06,01:00:0c:cc:cc:cc,01:00:0c:cc:cc:cc,170,70:6e:6d:1d:bb:06,170,0,0.000000,1,1,0,457,457,0,0.000000,INT,0.000000
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51076,23.50.75.27,80,6,0.023011,2,1,1,126,60,66,43.457474,sSE,0.023011
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51073,23.50.75.27,80,6,0.022777,2,1,1,126,60,66,43.903938,sSE,0.022777
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51075,23.50.75.27,80,6,0.024233,2,1,1,126,60,66,41.266041,sSE,0.024233
b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,192.168.10.14,51074,23.50.75.27,80,6,0.024216,2,1,1,126,60,66,41.295013,sSE,0.024216
00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,192.168.10.16,57310,104.97.133.94,443,6,5.082980,18,10,8,1968,1249,719,3.344495,sSEfR,5.082980
